Metric,Hits@1,Hits@3,Hits@10,Hits@20,Hits@50,Hits@100,MRR,mrr_hit1,mrr_hit3,mrr_hit10,mrr_hit20,mrr_hit50,mrr_hit100,AUC,AP,ACC,out_channels,hidden_channels,batch_size,dropout,num_layers,negative_slope,base_lr,score_num_layers_predictor,score_gin_mlp_layer,score_hidden_channels,score_out_channels,score_num_layers,score_dropout,product,epochs,train_time,test_time,params
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,1,2,16,1,3,0.1,dot,2000,0.1449577808380127,0.1944763660430908,24049
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,2,2,64,1,1,0.1,inner,2000,0.1148009300231933,0.1234021186828613,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,2,2,64,1,1,0.1,dot,2000,0.1298027038574218,0.1739053726196289,23505
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,2,2,64,1,2,0.1,inner,2000,0.1500627994537353,0.159045934677124,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,2,2,64,1,2,0.1,dot,2000,0.1693859100341797,0.1883013248443603,24641
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,2,2,64,1,3,0.1,inner,2000,0.1693153381347656,0.1779541969299316,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,2,2,64,1,3,0.1,dot,2000,0.1361613273620605,0.1906819343566894,28801
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,2,2,32,1,1,0.1,inner,2000,0.1556527614593505,0.1642787456512451,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,2,2,32,1,1,0.1,dot,2000,0.1549379825592041,0.1636252403259277,23505
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,2,2,32,1,2,0.1,inner,2000,0.112356424331665,0.1210114955902099,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,2,2,32,1,2,0.1,dot,2000,0.1681644916534423,0.1770646572113037,24065
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,2,2,32,1,3,0.1,inner,2000,0.1174335479736328,0.1259429454803466,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,2,2,32,1,3,0.1,dot,2000,0.1739585399627685,0.1830470561981201,25121
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,2,2,16,1,1,0.1,inner,2000,0.1400814056396484,0.148712158203125,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,2,2,16,1,1,0.1,dot,2000,0.1491270065307617,0.1673312187194824,23505
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,2,2,16,1,2,0.1,inner,2000,0.1180040836334228,0.1266348361968994,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,2,2,16,1,2,0.1,dot,2000,0.1345255374908447,0.1821458339691162,23777
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,2,2,16,1,3,0.1,inner,2000,0.1620471477508545,0.1706624031066894,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,2,2,16,1,3,0.1,dot,2000,0.1663229465484619,0.1832714080810547,24049
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,3,2,64,1,1,0.1,inner,2000,0.1261157989501953,0.1347012519836425,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,3,2,64,1,1,0.1,dot,2000,0.1478750705718994,0.1566455364227295,23505
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,3,2,64,1,2,0.1,inner,2000,0.1232471466064453,0.1322040557861328,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,3,2,64,1,2,0.1,dot,2000,0.1888115406036377,0.1977229118347168,24641
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,3,2,64,1,3,0.1,inner,2000,0.1054682731628418,0.1138558387756347,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,3,2,64,1,3,0.1,dot,2000,0.150989294052124,0.1602137088775634,28801
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,3,2,32,1,1,0.1,inner,2000,0.1466617584228515,0.1552114486694336,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,3,2,32,1,1,0.1,dot,2000,0.1275527477264404,0.1361620426177978,23505
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,3,2,32,1,2,0.1,inner,2000,0.1493377685546875,0.1580398082733154,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,3,2,32,1,2,0.1,dot,2000,0.1721413135528564,0.1810803413391113,24065
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,3,2,32,1,3,0.1,inner,2000,0.1575474739074707,0.1660501956939697,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,3,2,32,1,3,0.1,dot,2000,0.1185972690582275,0.1360177993774414,25121
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,3,2,16,1,1,0.1,inner,2000,0.1566476821899414,0.1652567386627197,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,3,2,16,1,1,0.1,dot,2000,0.1610505580902099,0.1700317859649658,23505
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,3,2,16,1,2,0.1,inner,2000,0.1180660724639892,0.1266477108001709,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,3,2,16,1,2,0.1,dot,2000,0.1393845081329345,0.1482164859771728,23777
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,3,2,16,1,3,0.1,inner,2000,0.1161448955535888,0.1248233318328857,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.015,3,2,16,1,3,0.1,dot,2000,0.1663324832916259,0.1752665042877197,24049
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,1,2,64,1,1,0.1,inner,2000,0.1123981475830078,0.1209602355957031,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,1,2,64,1,1,0.1,dot,2000,0.1574928760528564,0.1663191318511963,23505
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,1,2,64,1,2,0.1,inner,2000,0.1173329353332519,0.1595776081085205,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,1,2,64,1,2,0.1,dot,2000,0.1660490036010742,0.1750600337982177,24641
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,1,2,64,1,3,0.1,inner,2000,0.1201753616333007,0.1287112236022949,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,1,2,64,1,3,0.1,dot,2000,0.172431468963623,0.1814765930175781,28801
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,1,2,32,1,1,0.1,inner,2000,0.1529440879821777,0.1615397930145263,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,1,2,32,1,1,0.1,dot,2000,0.1220483779907226,0.1857929229736328,23505
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,1,2,32,1,2,0.1,inner,2000,0.1368417739868164,0.1531844139099121,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,1,2,32,1,2,0.1,dot,2000,0.1244440078735351,0.1864399909973144,24065
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,1,2,32,1,3,0.1,inner,2000,0.1593794822692871,0.1678624153137207,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,1,2,32,1,3,0.1,dot,2000,0.1363515853881836,0.1452012062072754,25121
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,1,2,16,1,1,0.1,inner,2000,0.1670038700103759,0.1864418983459472,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,1,2,16,1,1,0.1,dot,2000,0.1704144477844238,0.1790666580200195,23505
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,1,2,16,1,2,0.1,inner,2000,0.186147928237915,0.1952195167541504,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,1,2,16,1,2,0.1,dot,2000,0.123978853225708,0.1329841613769531,23777
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,1,2,16,1,3,0.1,inner,2000,0.1188356876373291,0.1272299289703369,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,1,2,16,1,3,0.1,dot,2000,0.1727926731109619,0.1818339824676513,24049
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,2,2,64,1,1,0.1,inner,2000,0.1567161083221435,0.1653041839599609,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,2,2,64,1,1,0.1,dot,2000,0.1594176292419433,0.1789300441741943,23505
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,2,2,64,1,2,0.1,inner,2000,0.1599230766296386,0.1685883998870849,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,2,2,64,1,2,0.1,dot,2000,0.1683287620544433,0.1771974563598632,24641
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,2,2,64,1,3,0.1,inner,2000,0.1734087467193603,0.1819353103637695,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,2,2,64,1,3,0.1,dot,2000,0.1761736869812011,0.1853151321411132,28801
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,2,2,32,1,1,0.1,inner,2000,0.1189100742340087,0.127575397491455,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,2,2,32,1,1,0.1,dot,2000,0.1380379199981689,0.14662766456604,23505
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,2,2,32,1,2,0.1,inner,2000,0.1548142433166504,0.1817765235900879,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,2,2,32,1,2,0.1,dot,2000,0.1679906845092773,0.1769766807556152,24065
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,2,2,32,1,3,0.1,inner,2000,0.1555466651916504,0.164149522781372,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,2,2,32,1,3,0.1,dot,2000,0.1783921718597412,0.1873683929443359,25121
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,2,2,16,1,1,0.1,inner,2000,0.1644556522369384,0.1749489307403564,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,2,2,16,1,1,0.1,dot,2000,0.1659262180328369,0.1745820045471191,23505
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,2,2,16,1,2,0.1,inner,2000,0.1217944622039794,0.1302969455718994,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,2,2,16,1,2,0.1,dot,2000,0.1618077754974365,0.1707220077514648,23777
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,2,2,16,1,3,0.1,inner,2000,0.1505606174468994,0.1591675281524658,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,2,2,16,1,3,0.1,dot,2000,0.1471033096313476,0.1633193492889404,24049
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,3,2,64,1,1,0.1,inner,2000,0.1462087631225586,0.1634557247161865,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,3,2,64,1,1,0.1,dot,2000,0.1244614124298095,0.1633319854736328,23505
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,3,2,64,1,2,0.1,inner,2000,0.1489770412445068,0.1576309204101562,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,3,2,64,1,2,0.1,dot,2000,0.1335330009460449,0.1898612976074218,24641
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,3,2,64,1,3,0.1,inner,2000,0.1512117385864257,0.1599740982055664,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,3,2,64,1,3,0.1,dot,2000,0.1391398906707763,0.1960868835449218,28801
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,3,2,32,1,1,0.1,inner,2000,0.1491754055023193,0.1577188968658447,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,3,2,32,1,1,0.1,dot,2000,0.1334800720214843,0.1423115730285644,23505
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,3,2,32,1,2,0.1,inner,2000,0.1625142097473144,0.1710972785949707,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,3,2,32,1,2,0.1,dot,2000,0.1625199317932129,0.171466588973999,24065
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,3,2,32,1,3,0.1,inner,2000,0.1441080570220947,0.1525764465332031,23488
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,3,2,32,1,3,0.1,dot,2000,0.140146255493164,0.1787524223327636,25121
Tune,83.95,95.57,96.49,97.23,97.97,98.52,92.55,83.95,95.57,96.49,97.23,97.97,98.52,99.21,99.42,96.4,16,16,1024,0.0,3,0.1,0.001,3,2,16,1,1,0.1,inner,2000,0.1516616344451904,0.1602272987365722,23488
Tune,82.84,93.17,96.49,96.86,98.52,99.45,88.8,82.84,93.17,96.49,96.86,98.52,99.45,99.57,99.65,89.76,32,32,1024,0.1,1,0.1,0.0089,3,2,18446744073709551616,1,3,0.1,inner,2000,0.1586759090423584,0.1646728515625,45888
Tune,82.84,93.17,96.49,96.86,98.52,99.45,88.8,82.84,93.17,96.49,96.86,98.52,99.45,99.57,99.65,89.76,32,32,1024,0.1,1,0.1,0.0089,3,2,18446744073709551616,1,3,0.1,inner,2000,0.1196255683898925,0.1263058185577392,45888
Tune,82.84,93.17,96.49,96.86,98.52,99.45,88.8,82.84,93.17,96.49,96.86,98.52,99.45,99.57,99.65,89.76,32,32,1024,0.1,1,0.1,0.0089,3,2,18446744073709551616,1,3,0.1,inner,2000,0.0708613395690918,0.0775144100189209,45888
cora_runf7wlnun9_GCN_Variant,28.23,61.99,88.01,94.1,98.34,99.63,63.1,28.23,61.99,88.01,94.1,98.34,99.63,98.95,98.97,85.06,32,32,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.1345949172973632,0.1503949165344238,45888
cora_runf7wlnun9_GCN_Variant,87.27,95.02,97.6,98.15,98.89,98.89,94.15,87.27,95.02,97.6,98.15,98.89,98.89,99.24,99.5,97.32,32,32,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.0902671813964843,0.1479647159576416,52225
cora_runf7wlnun9_GCN_Variant,87.27,95.02,97.6,98.15,98.89,98.89,94.15,87.27,95.02,97.6,98.15,98.89,98.89,99.24,99.5,97.32,32,32,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.1226825714111328,0.1661229133605957,46944
cora_runf7wlnun9_GCN_Variant,87.27,95.02,97.6,98.15,98.89,98.89,94.15,87.27,95.02,97.6,98.15,98.89,98.89,99.24,99.5,97.32,32,32,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.0718483924865722,0.0822277069091796,53281
cora_runf7wlnun9_GCN_Variant,87.27,95.02,97.6,98.15,98.89,98.89,94.15,87.27,95.02,97.6,98.15,98.89,98.89,99.24,99.5,97.32,32,32,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.1367943286895752,0.1651923656463623,48000
cora_runf7wlnun9_GCN_Variant,87.27,95.02,97.6,98.15,98.89,98.89,94.15,87.27,95.02,97.6,98.15,98.89,98.89,99.24,99.5,97.32,32,32,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.0929145812988281,0.143021821975708,54337
cora_runf7wlnun9_GCN_Variant,87.27,95.02,97.6,98.15,98.89,98.89,94.15,87.27,95.02,97.6,98.15,98.89,98.89,99.24,99.5,97.32,32,64,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.1684985160827636,0.1792333126068115,45888
cora_runf7wlnun9_GCN_Variant,87.27,95.76,97.23,98.15,98.89,98.89,94.15,87.27,95.76,97.23,98.15,98.89,98.89,99.24,99.5,97.6,32,64,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.1505374908447265,0.2337958812713623,52225
cora_runf7wlnun9_GCN_Variant,87.27,95.76,97.23,98.15,98.89,98.89,94.15,87.27,95.76,97.23,98.15,98.89,98.89,99.24,99.5,97.6,32,64,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.1415843963623047,0.170893907546997,93856
cora_runf7wlnun9_GCN_Variant,87.27,95.76,97.23,98.15,98.89,98.89,94.15,87.27,95.76,97.23,98.15,98.89,98.89,99.24,99.5,97.6,32,64,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.168839693069458,0.3666925430297851,100193
cora_runf7wlnun9_GCN_Variant,87.27,95.76,97.23,98.15,98.89,98.89,94.15,87.27,95.76,97.23,98.15,98.89,98.89,99.24,99.5,97.6,32,64,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.0742485523223877,0.085906982421875,98016
cora_runf7wlnun9_GCN_Variant,87.27,95.76,97.23,98.15,98.89,98.89,94.15,87.27,95.76,97.23,98.15,98.89,98.89,99.24,99.5,97.6,32,64,1024,0.1,3,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.1445183753967285,0.1646132469177246,104353
cora_runf7wlnun9_GCN_Variant,87.27,95.76,97.23,98.15,98.89,98.89,94.15,87.27,95.76,97.23,98.15,98.89,98.89,99.24,99.5,97.6,64,32,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.185990571975708,0.2598979473114013,91776
cora_runf7wlnun9_GCN_Variant,93.36,96.13,98.15,98.15,98.89,98.89,94.92,93.36,96.13,98.15,98.15,98.89,98.89,99.24,99.5,97.32,64,32,1024,0.1,1,0.1,0.0089,3,2,64,1,3,0.1,dot,2000,0.1016323566436767,0.1105194091796875,100161
cora_runf7wlnun9_GCN_Variant,93.36,96.13,98.15,98.15,98.89,98.89,94.92,93.36,96.13,98.15,98.15,98.89,98.89,99.24,99.5,97.32,64,32,1024,0.1,2,0.1,0.0089,3,2,64,1,3,0.1,inner,2000,0.0897984504699707,0.1459481716156005,48000
