edge_index0,edge_index1,pred,gr
668,310,1.0,1.0
1555,1158,1.0,1.0
350,427,1.0,1.0
2562,668,1.0,1.0
99,2679,1.0,1.0
341,529,1.0,1.0
431,156,1.0,1.0
1910,2416,1.0,1.0
2480,2485,1.0,1.0
1644,378,1.0,1.0
881,112,1.0,1.0
336,747,1.0,1.0
1153,1675,1.0,1.0
1526,576,1.0,1.0
2325,745,1.0,1.0
523,1687,1.0,1.0
31,14,1.0,1.0
1241,84,1.0,1.0
1354,1674,1.0,1.0
1234,790,1.0,1.0
1149,2044,1.0,1.0
1933,36,1.0,1.0
2012,2135,1.0,1.0
1129,1080,1.0,1.0
2114,1923,1.0,1.0
115,1713,1.0,1.0
924,1309,1.0,1.0
1894,1527,1.0,1.0
522,68,1.0,1.0
1315,2452,1.0,1.0
355,576,1.0,1.0
1513,1812,1.0,1.0
2653,1363,1.0,1.0
2423,1601,1.0,1.0
552,60,1.0,1.0
1472,878,1.0,1.0
1602,971,1.0,1.0
1450,731,1.0,1.0
400,555,1.0,1.0
2576,2678,1.0,1.0
14,613,1.0,1.0
1091,1014,1.0,1.0
163,1457,1.0,1.0
363,346,1.0,1.0
1335,944,1.0,1.0
686,1698,1.0,1.0
1646,145,1.0,1.0
1512,1235,1.0,1.0
2049,2306,1.0,1.0
1388,848,1.0,1.0
621,471,1.0,1.0
1787,2676,1.0,1.0
1757,1268,1.0,1.0
2190,2194,1.0,1.0
52,228,1.0,1.0
2626,2656,1.0,1.0
2363,129,1.0,1.0
1027,1388,1.0,1.0
1921,2402,1.0,1.0
747,369,1.0,1.0
640,199,1.0,1.0
1864,1854,1.0,1.0
1845,979,1.0,1.0
1795,2181,1.0,1.0
1264,1738,1.0,1.0
101,1112,1.0,1.0
2319,2479,1.0,1.0
2499,863,1.0,1.0
2220,2563,1.0,1.0
1183,562,1.0,1.0
983,928,1.0,1.0
611,1732,1.0,1.0
1115,820,1.0,1.0
1282,1471,1.0,1.0
525,522,1.0,1.0
1344,1121,1.0,1.0
1338,917,1.0,1.0
784,845,1.0,1.0
1698,430,1.0,1.0
2676,2385,1.0,1.0
2366,1910,1.0,1.0
163,266,1.0,1.0
857,1125,1.0,1.0
2571,2107,1.0,1.0
1007,837,1.0,1.0
809,812,1.0,1.0
1663,2504,1.0,1.0
1674,1680,1.0,1.0
1536,1518,1.0,1.0
25,456,1.0,1.0
600,1052,1.0,1.0
163,2521,1.0,1.0
1365,812,1.0,1.0
163,940,1.0,1.0
1084,2035,1.0,1.0
2181,2178,1.0,1.0
2099,2098,1.0,1.0
1733,904,1.0,1.0
905,976,1.0,1.0
582,1498,1.0,1.0
224,1819,1.0,1.0
458,745,1.0,1.0
85,465,1.0,1.0
812,1341,1.0,1.0
611,2050,1.0,1.0
1267,1512,1.0,1.0
965,1590,1.0,1.0
576,863,1.0,1.0
1567,1358,1.0,1.0
1140,981,1.0,1.0
2240,2466,1.0,1.0
1554,1552,1.0,1.0
45,220,1.0,1.0
1288,787,1.0,1.0
728,243,1.0,1.0
604,668,1.0,1.0
323,140,1.0,1.0
188,120,1.0,1.0
161,996,1.0,1.0
2277,1277,1.0,1.0
1546,565,1.0,1.0
1016,1466,1.0,1.0
915,1172,1.0,1.0
163,1558,1.0,1.0
1794,2545,1.0,1.0
569,1457,1.0,1.0
2381,687,1.0,1.0
2093,1990,1.0,1.0
163,743,1.0,1.0
1437,1287,1.0,1.0
1457,1237,1.0,1.0
1069,1096,1.0,1.0
1687,1557,1.0,1.0
2356,1105,1.0,1.0
1413,136,1.0,1.0
611,179,1.0,1.0
2222,2150,1.0,1.0
427,494,1.0,1.0
1111,2292,1.0,1.0
1186,1309,1.0,1.0
1470,1037,1.0,1.0
549,453,1.0,1.0
2559,260,1.0,1.0
2296,2248,1.0,1.0
1200,570,1.0,1.0
1419,1550,1.0,1.0
1276,1506,1.0,1.0
2316,744,1.0,1.0
2016,467,1.0,1.0
1713,1716,1.0,1.0
180,143,1.0,1.0
1722,99,1.0,1.0
156,521,1.0,1.0
2107,1953,1.0,1.0
1327,1569,1.0,1.0
585,2091,1.0,1.0
477,1766,1.0,1.0
1550,1238,1.0,1.0
242,14,1.0,1.0
791,1560,1.0,1.0
74,154,1.0,1.0
307,598,1.0,1.0
1338,784,1.0,1.0
552,374,1.0,1.0
1719,1216,1.0,1.0
1428,2329,1.0,1.0
2564,1558,1.0,1.0
964,902,1.0,1.0
1770,1765,1.0,1.0
700,624,1.0,1.0
2617,1428,1.0,1.0
1678,1570,1.0,1.0
2664,415,1.0,1.0
2195,1963,1.0,1.0
2383,1820,1.0,1.0
2619,1774,1.0,1.0
1036,1662,1.0,1.0
1335,1512,1.0,1.0
1991,1713,1.0,1.0
638,1539,1.0,1.0
1827,2083,1.0,1.0
2316,2659,1.0,1.0
1860,548,1.0,1.0
986,2605,1.0,1.0
490,6,1.0,1.0
508,417,1.0,1.0
74,511,1.0,1.0
1741,1841,1.0,1.0
1112,2415,1.0,1.0
2062,2066,1.0,1.0
1183,1193,1.0,1.0
729,67,1.0,1.0
26,747,1.0,1.0
523,283,1.0,1.0
1269,2618,1.0,1.0
905,1287,1.0,1.0
1321,297,1.0,1.0
130,640,1.0,1.0
1283,823,1.0,1.0
1094,1659,1.0,1.0
467,2016,1.0,1.0
601,552,1.0,1.0
858,281,1.0,1.0
523,465,1.0,1.0
2322,2500,1.0,1.0
2404,1459,1.0,1.0
1934,2463,1.0,1.0
213,734,1.0,1.0
1451,1346,1.0,1.0
2093,283,1.0,1.0
1265,1725,1.0,1.0
2431,1919,1.0,1.0
2363,2165,1.0,1.0
181,76,1.0,1.0
478,274,1.0,1.0
1007,1919,1.0,1.0
19,571,1.0,1.0
276,2115,1.0,1.0
1855,1864,1.0,1.0
910,811,1.0,1.0
333,477,1.0,1.0
2202,163,1.0,1.0
623,2140,1.0,1.0
344,2617,1.0,1.0
1437,1593,1.0,1.0
163,1207,1.0,1.0
163,1685,1.0,1.0
602,2334,1.0,1.0
975,668,1.0,1.0
523,1790,1.0,1.0
2547,2492,1.0,1.0
344,1,1.0,1.0
2334,2353,1.0,1.0
785,1513,1.0,1.0
1898,278,1.0,1.0
1376,565,1.0,1.0
1277,2470,1.0,1.0
1698,2597,1.0,1.0
1094,2085,1.0,1.0
855,1338,1.0,1.0
399,1250,1.0,1.0
109,1074,1.0,1.0
1292,1071,1.0,1.0
1126,580,1.0,1.0
486,2276,1.0,1.0
1514,1333,1.0,1.0
428,302,1.0,1.0
550,1422,1.0,1.0
2171,2031,1.0,1.0
1004,1003,1.0,1.0
1774,990,1.0,1.0
1343,1003,1.0,1.0
1877,578,1.0,1.0
565,1373,1.0,1.0
377,74,1.0,1.0
2585,2441,1.0,1.0
1018,1142,1.0,1.0
1354,1304,1.0,1.0
57,306,1.0,1.0
1328,783,1.0,1.0
276,342,1.0,1.0
1147,1241,1.0,1.0
1125,1496,1.0,1.0
61,240,1.0,1.0
2416,2506,1.0,1.0
50,581,1.0,1.0
686,760,1.0,1.0
634,1513,1.0,1.0
649,1643,1.0,1.0
2161,1326,1.0,1.0
1716,1713,1.0,1.0
1485,1252,1.0,1.0
136,1539,1.0,1.0
2542,2236,1.0,1.0
597,434,1.0,1.0
943,793,1.0,1.0
1884,745,1.0,1.0
1494,1282,1.0,1.0
2612,1903,1.0,1.0
1114,163,1.0,1.0
1763,2611,1.0,1.0
163,2363,1.0,1.0
2623,2113,1.0,1.0
308,2028,1.0,1.0
163,2564,1.0,1.0
2178,1794,1.0,1.0
833,1796,1.0,1.0
791,1003,1.0,1.0
793,1380,1.0,1.0
798,507,1.0,1.0
2053,2685,1.0,1.0
2643,2646,1.0,1.0
1006,242,1.0,1.0
456,1748,1.0,1.0
520,719,1.0,1.0
2591,2126,1.0,1.0
1679,627,1.0,1.0
2347,2254,1.0,1.0
1569,1010,1.0,1.0
2559,841,1.0,1.0
709,341,1.0,1.0
1975,565,1.0,1.0
942,163,1.0,1.0
1800,2016,1.0,1.0
239,565,1.0,1.0
1227,1236,1.0,1.0
1306,607,1.0,1.0
1027,378,1.0,1.0
1280,955,1.0,1.0
678,528,1.0,1.0
1772,2307,1.0,1.0
886,1295,1.0,1.0
347,452,1.0,1.0
70,1986,1.0,1.0
650,1557,1.0,1.0
1921,1931,1.0,1.0
2259,2261,1.0,1.0
245,172,1.0,1.0
565,910,1.0,1.0
1859,565,1.0,1.0
611,1755,1.0,1.0
425,85,1.0,1.0
2116,163,1.0,1.0
747,368,1.0,1.0
581,50,1.0,1.0
2024,1778,1.0,1.0
2297,2304,1.0,1.0
2078,295,1.0,1.0
2459,2606,1.0,1.0
1788,2178,1.0,1.0
2334,54,1.0,1.0
1718,810,1.0,1.0
1527,2524,1.0,1.0
2166,971,1.0,1.0
1105,798,1.0,1.0
1195,1323,1.0,1.0
1788,1795,1.0,1.0
2007,68,1.0,1.0
1455,793,1.0,1.0
1661,109,1.0,1.0
1416,923,1.0,1.0
1611,1153,1.0,1.0
172,430,1.0,1.0
2672,465,1.0,1.0
2343,1618,1.0,1.0
1414,1393,1.0,1.0
613,616,1.0,1.0
1759,2288,1.0,1.0
643,50,1.0,1.0
699,588,1.0,1.0
420,519,1.0,1.0
729,1993,1.0,1.0
1552,1212,1.0,1.0
2656,2626,1.0,1.0
1330,1167,1.0,1.0
1061,426,1.0,1.0
1177,1627,1.0,1.0
1125,857,1.0,1.0
2076,1527,1.0,1.0
1808,2210,1.0,1.0
330,731,1.0,1.0
109,1296,1.0,1.0
1089,1354,1.0,1.0
1735,983,1.0,1.0
411,2232,1.0,1.0
42,188,1.0,1.0
367,552,1.0,1.0
709,529,1.0,1.0
1527,1543,1.0,1.0
2341,1842,1.0,1.0
2598,854,1.0,1.0
2545,2082,1.0,1.0
1740,1305,1.0,1.0
2212,2121,1.0,1.0
2201,2233,1.0,1.0
1291,1548,1.0,1.0
1383,1384,1.0,1.0
2485,575,1.0,1.0
772,2166,1.0,1.0
1184,141,1.0,1.0
1215,1699,1.0,1.0
2510,1978,1.0,1.0
1931,1921,1.0,1.0
2636,2300,1.0,1.0
1835,2011,1.0,1.0
1891,206,1.0,1.0
2543,1776,1.0,1.0
1275,1234,1.0,1.0
1507,1504,1.0,1.0
170,250,1.0,1.0
2078,2406,1.0,1.0
2493,2426,1.0,1.0
468,1713,1.0,1.0
63,739,1.0,1.0
1436,895,1.0,1.0
2463,558,1.0,1.0
906,1860,1.0,1.0
1854,1855,1.0,1.0
2030,2659,1.0,1.0
1667,1697,1.0,1.0
250,76,1.0,1.0
56,778,1.0,1.0
1176,2272,1.0,1.0
1517,1612,1.0,1.0
1585,565,1.0,1.0
1260,1269,1.0,1.0
1369,1333,1.0,1.0
747,700,1.0,1.0
2057,1510,1.0,1.0
228,259,1.0,1.0
1300,1320,1.0,1.0
2677,1582,1.0,1.0
2000,467,1.0,1.0
686,2541,1.0,1.0
2334,2332,1.0,1.0
821,1389,1.0,1.0
2032,344,1.0,1.0
1425,684,1.0,1.0
1490,531,1.0,1.0
983,1302,1.0,1.0
414,1445,1.0,1.0
207,688,1.0,1.0
18,745,1.0,1.0
28,1606,1.0,1.0
2354,555,1.0,1.0
2345,2005,1.0,1.0
694,250,1.0,1.0
1473,1249,1.0,1.0
1354,1465,1.0,1.0
301,46,1.0,1.0
2703,1221,1.0,1.0
760,686,1.0,1.0
763,2355,1.0,1.0
102,2333,1.0,1.0
1836,415,1.0,1.0
560,740,1.0,1.0
2327,2034,1.0,1.0
2011,2182,1.0,1.0
675,1442,1.0,1.0
217,2355,1.0,1.0
205,600,1.0,1.0
89,635,1.0,1.0
322,967,1.0,1.0
259,582,1.0,1.0
1242,939,1.0,1.0
1909,2677,1.0,1.0
422,163,1.0,1.0
556,2360,1.0,1.0
917,784,1.0,1.0
1529,1314,1.0,1.0
717,163,1.0,1.0
458,747,1.0,1.0
318,1644,1.0,1.0
378,335,1.0,1.0
1373,565,1.0,1.0
96,438,1.0,1.0
747,328,1.0,1.0
1343,1363,1.0,1.0
1475,1642,1.0,1.0
569,255,1.0,1.0
427,2683,1.0,1.0
0,8,1.0,1.0
1573,764,1.0,1.0
1591,1701,1.0,1.0
916,1038,1.0,1.0
901,1497,1.0,1.0
867,667,1.0,1.0
817,818,1.0,1.0
2163,1849,1.0,1.0
2172,136,1.0,1.0
1479,2543,1.0,1.0
163,2667,1.0,1.0
860,1184,1.0,1.0
788,1414,1.0,1.0
189,188,1.0,1.0
277,567,1.0,1.0
1687,1189,1.0,1.0
1113,1380,1.0,1.0
597,675,1.0,1.0
2166,776,1.0,1.0
1778,2024,1.0,1.0
2442,71,1.0,1.0
900,1351,1.0,1.0
1746,1948,1.0,1.0
580,1215,1.0,1.0
1081,1082,1.0,1.0
1447,566,1.0,1.0
359,1787,1.0,1.0
2217,2282,1.0,1.0
2687,764,1.0,1.0
1728,1249,1.0,1.0
1135,1442,1.0,1.0
732,20,1.0,1.0
539,1123,1.0,1.0
1537,629,1.0,1.0
55,163,1.0,1.0
745,205,1.0,1.0
536,206,1.0,1.0
566,1447,1.0,1.0
1978,1713,1.0,1.0
70,931,1.0,1.0
2689,2209,1.0,1.0
1661,453,1.0,1.0
745,666,1.0,1.0
1116,611,1.0,1.0
2259,1257,1.0,1.0
253,1815,1.0,1.0
1159,2564,1.0,1.0
1575,1136,1.0,1.0
844,1784,1.0,1.0
410,82,1.0,1.0
2475,640,1.0,1.0
163,290,1.0,1.0
1450,808,1.0,1.0
453,2156,1.0,1.0
1803,1913,1.0,1.0
227,2319,1.0,1.0
1419,525,1.0,1.0
1003,791,1.0,1.0
1860,2658,1.0,1.0
1213,738,1.0,1.0
1726,1679,1.0,1.0
14,384,1.0,1.0
157,214,1.0,1.0
1621,1194,1.0,1.0
518,2532,1.0,1.0
837,1489,1.0,1.0
1965,712,1.0,1.0
863,808,1.0,1.0
1261,2089,1.0,1.0
1422,550,1.0,1.0
261,626,1.0,1.0
1210,883,1.0,1.0
2077,2030,1.0,1.0
1784,844,1.0,1.0
946,1179,1.0,1.0
2387,2386,1.0,1.0
814,1044,1.0,1.0
731,576,1.0,1.0
571,1762,1.0,1.0
214,587,1.0,1.0
280,192,1.0,1.0
847,1032,1.0,1.0
1927,1847,1.0,1.0
811,1140,1.0,1.0
1268,1757,1.0,1.0
2513,1366,1.0,1.0
357,243,1.0,1.0
219,1404,1.0,1.0
1459,2404,1.0,1.0
201,1718,1.0,1.0
1282,1446,1.0,1.0
1459,566,1.0,1.0
635,442,1.0,1.0
712,681,1.0,1.0
757,188,1.0,1.0
520,524,1.0,1.0
909,1527,1.0,1.0
163,2638,1.0,1.0
600,205,1.0,1.0
1698,1626,1.0,1.0
2501,2260,1.0,1.0
344,1267,1.0,1.0
2537,1927,1.0,1.0
461,427,1.0,1.0
667,1974,1.0,1.0
2543,2440,1.0,1.0
1466,1016,1.0,1.0
1103,427,1.0,1.0
1009,1079,1.0,1.0
579,696,1.0,1.0
215,696,1.0,1.0
422,1069,1.0,1.0
1459,671,1.0,1.0
1724,1508,1.0,1.0
1284,430,1.0,1.0
30,231,1.0,1.0
2465,2057,1.0,1.0
2175,2206,1.0,1.0
615,614,1.0,1.0
1249,1728,1.0,1.0
427,584,1.0,1.0
1938,1764,1.0,1.0
1515,1711,1.0,1.0
1647,2586,1.0,1.0
611,368,1.0,1.0
1937,389,1.0,1.0
255,421,1.0,1.0
761,40,1.0,1.0
519,2549,1.0,1.0
453,1025,1.0,1.0
74,1017,1.0,1.0
2133,2199,1.0,1.0
759,292,1.0,1.0
212,576,1.0,1.0
289,1537,1.0,1.0
1493,867,1.0,1.0
2026,1922,1.0,1.0
2629,2628,1.0,1.0
74,906,1.0,1.0
1802,1777,1.0,1.0
2451,1973,1.0,1.0
1420,1047,1.0,1.0
2076,2559,1.0,1.0
692,378,1.0,1.0
2451,2446,1.0,1.0
710,569,1.0,1.0
576,1014,1.0,1.0
1701,832,1.0,1.0
327,1899,1.0,1.0
1455,1069,1.0,1.0
163,2039,1.0,1.0
50,150,1.0,1.0
743,65,1.0,1.0
2001,833,1.0,1.0
667,2227,1.0,1.0
503,2029,1.0,1.0
945,1287,1.0,1.0
1557,1649,1.0,1.0
1177,1519,1.0,1.0
1582,2017,1.0,1.0
2089,357,1.0,1.0
880,1523,1.0,1.0
1566,1567,1.0,1.0
2480,565,1.0,1.0
2091,2617,1.0,1.0
774,2707,1.0,1.0
1108,1503,1.0,1.0
827,909,1.0,1.0
2493,1428,1.0,1.0
163,2451,1.0,1.0
1153,1065,1.0,1.0
163,1274,1.0,1.0
2039,2254,1.0,1.0
191,395,1.0,1.0
145,1646,1.0,1.0
85,552,1.0,1.0
1342,359,1.0,1.0
2374,916,1.0,1.0
125,394,1.0,1.0
1363,2168,1.0,1.0
1245,576,1.0,1.0
1811,204,1.0,1.0
1800,342,1.0,1.0
2137,431,1.0,1.0
824,1621,1.0,1.0
876,1269,1.0,1.0
207,747,1.0,1.0
1020,1322,1.0,1.0
378,1061,1.0,1.0
1080,814,1.0,1.0
398,248,1.0,1.0
1888,2427,1.0,1.0
1309,1132,1.0,1.0
2037,2151,1.0,1.0
488,109,1.0,1.0
809,1639,1.0,1.0
400,2354,1.0,1.0
462,2582,1.0,1.0
1121,643,1.0,1.0
847,1402,1.0,1.0
871,74,1.0,1.0
1608,949,1.0,1.0
927,1328,1.0,1.0
2174,1573,1.0,1.0
552,305,1.0,1.0
521,344,1.0,1.0
1550,1427,1.0,1.0
2060,857,1.0,1.0
880,815,1.0,1.0
2462,1986,1.0,1.0
2091,303,1.0,1.0
2248,163,1.0,1.0
1212,817,1.0,1.0
1637,157,1.0,1.0
2178,1795,1.0,1.0
2348,2682,1.0,1.0
1292,1049,1.0,1.0
1914,427,1.0,1.0
1041,1321,1.0,1.0
2516,1946,1.0,1.0
347,713,1.0,1.0
1992,1713,1.0,1.0
375,836,1.0,1.0
2088,2524,1.0,1.0
1500,2180,1.0,1.0
2686,2596,1.0,1.0
924,1480,1.0,1.0
600,745,1.0,1.0
1155,1812,1.0,1.0
430,2033,1.0,1.0
731,121,1.0,1.0
427,2258,1.0,1.0
2168,1363,1.0,1.0
606,537,1.0,1.0
1676,1146,1.0,1.0
922,1416,1.0,1.0
552,16,1.0,1.0
2318,1977,1.0,1.0
2682,2348,1.0,1.0
1932,1912,1.0,1.0
489,2670,1.0,1.0
1305,1740,1.0,1.0
890,18,1.0,1.0
910,902,1.0,1.0
2492,577,1.0,1.0
2533,2517,1.0,1.0
1080,1129,1.0,1.0
1787,2499,1.0,1.0
2396,1583,1.0,1.0
2203,881,1.0,1.0
1184,781,1.0,1.0
657,1581,1.0,1.0
2098,2156,1.0,1.0
2243,2244,1.0,1.0
1983,2078,1.0,1.0
1147,1347,1.0,1.0
2508,632,1.0,1.0
1076,2461,1.0,1.0
1258,576,1.0,1.0
1135,1174,1.0,1.0
2113,2623,1.0,1.0
78,214,1.0,1.0
1971,163,1.0,1.0
1217,1349,1.0,1.0
136,2543,1.0,1.0
265,100,1.0,1.0
2150,2179,1.0,1.0
2266,345,1.0,1.0
2331,2694,1.0,1.0
1654,1338,1.0,1.0
2135,2012,1.0,1.0
268,613,1.0,1.0
39,82,1.0,1.0
2360,672,1.0,1.0
1031,1328,1.0,1.0
1713,41,1.0,1.0
624,163,1.0,1.0
1333,1514,1.0,1.0
536,200,1.0,1.0
2206,1925,1.0,1.0
1095,798,1.0,1.0
611,386,1.0,1.0
1099,1178,1.0,1.0
1563,357,1.0,1.0
2082,1795,1.0,1.0
1913,416,1.0,1.0
465,85,1.0,1.0
469,214,1.0,1.0
93,725,1.0,1.0
432,184,1.0,1.0
2165,1143,1.0,1.0
2393,1813,1.0,1.0
2606,2337,1.0,1.0
2593,634,1.0,1.0
2021,157,1.0,1.0
66,1531,1.0,1.0
607,438,1.0,1.0
136,1776,1.0,1.0
163,1971,1.0,1.0
463,564,1.0,1.0
2114,1928,1.0,1.0
1794,1795,1.0,1.0
500,247,1.0,1.0
143,363,1.0,1.0
2166,2167,1.0,1.0
2081,2366,1.0,1.0
1525,1415,1.0,1.0
127,2228,1.0,1.0
1942,2573,1.0,1.0
459,1705,1.0,1.0
118,636,1.0,1.0
638,1460,1.0,1.0
2257,1768,1.0,1.0
591,1186,1.0,1.0
964,902,1.0,1.0
157,1375,1.0,1.0
772,51,1.0,1.0
591,640,1.0,1.0
1270,627,1.0,1.0
1643,566,1.0,1.0
370,552,1.0,1.0
430,2557,1.0,1.0
2359,66,1.0,1.0
565,244,1.0,1.0
344,2609,1.0,1.0
403,2104,1.0,1.0
669,509,1.0,1.0
197,295,1.0,1.0
729,342,1.0,1.0
1701,36,1.0,1.0
1576,1595,1.0,1.0
828,1422,1.0,1.0
1821,1801,1.0,1.0
427,1284,1.0,1.0
1696,2330,1.0,1.0
2616,1644,1.0,1.0
1112,1512,1.0,1.0
1176,1354,1.0,1.0
2509,1962,1.0,1.0
2573,1942,1.0,1.0
1197,1484,1.0,1.0
718,611,1.0,1.0
509,669,1.0,1.0
638,1312,1.0,1.0
1508,1724,1.0,1.0
738,552,1.0,1.0
2418,2141,1.0,1.0
186,747,1.0,1.0
552,723,1.0,1.0
327,1532,1.0,1.0
565,1378,1.0,1.0
967,1400,1.0,1.0
793,1110,1.0,1.0
943,728,1.0,1.0
1269,1312,1.0,1.0
1335,1270,1.0,1.0
1335,885,1.0,1.0
565,173,1.0,1.0
2400,127,1.0,1.0
2400,1916,1.0,1.0
74,2654,1.0,1.0
359,2498,1.0,1.0
1644,322,1.0,1.0
1852,99,1.0,1.0
1352,611,1.0,1.0
748,138,1.0,1.0
1677,1120,1.0,1.0
1252,1485,1.0,1.0
1147,772,1.0,1.0
2290,2291,1.0,1.0
159,2674,1.0,1.0
748,138,1.0,1.0
1512,1335,1.0,1.0
2142,2096,1.0,1.0
2195,378,1.0,1.0
1056,476,1.0,1.0
1668,1488,1.0,1.0
295,82,1.0,1.0
1993,1945,1.0,1.0
1079,864,1.0,1.0
1270,236,1.0,1.0
1782,565,1.0,1.0
1933,748,1.0,1.0
1224,163,1.0,1.0
489,1815,1.0,1.0
818,819,1.0,1.0
1910,2506,1.0,1.0
1808,638,1.0,1.0
1488,980,1.0,1.0
2294,66,1.0,1.0
2274,163,1.0,1.0
862,2364,1.0,1.0
743,2077,1.0,1.0
1842,2341,1.0,1.0
1299,714,1.0,1.0
1249,1734,1.0,1.0
578,1877,1.0,1.0
1240,841,1.0,1.0
2590,388,1.0,1.0
2494,2063,1.0,1.0
2607,2074,1.0,1.0
986,136,1.0,1.0
672,1386,1.0,1.0
1366,2414,1.0,1.0
638,1919,1.0,1.0
687,1704,1.0,1.0
624,112,1.0,1.0
759,99,1.0,1.0
747,655,1.0,1.0
978,664,1.0,1.0
1270,1335,1.0,1.0
591,199,1.0,1.0
1556,1537,1.0,1.0
566,472,1.0,1.0
1665,883,1.0,1.0
1248,835,1.0,1.0
163,380,1.0,1.0
2583,2135,1.0,1.0
64,289,1.0,1.0
54,2334,1.0,1.0
1407,862,1.0,1.0
684,1425,1.0,1.0
747,153,1.0,1.0
2663,1781,1.0,1.0
163,2196,1.0,1.0
793,856,1.0,1.0
1150,912,1.0,1.0
1621,594,1.0,1.0
2366,2506,1.0,1.0
1455,1153,1.0,1.0
819,817,1.0,1.0
382,29,1.0,1.0
1795,1794,1.0,1.0
1862,1964,1.0,1.0
286,1963,1.0,1.0
465,565,1.0,1.0
467,495,1.0,1.0
712,415,1.0,1.0
1919,2426,1.0,1.0
1344,1138,1.0,1.0
344,1622,1.0,1.0
710,847,1.0,1.0
2119,2154,1.0,1.0
2309,1325,1.0,1.0
1206,789,1.0,1.0
2675,1256,1.0,1.0
453,2059,1.0,1.0
1953,2107,1.0,1.0
1122,1534,1.0,1.0
1605,1491,1.0,1.0
2578,2679,1.0,1.0
1188,1354,1.0,1.0
1405,1463,1.0,1.0
2467,2155,1.0,1.0
246,560,1.0,1.0
771,747,1.0,1.0
1824,2006,1.0,1.0
783,1812,1.0,1.0
2044,2683,1.0,1.0
744,2030,1.0,1.0
655,198,1.0,1.0
2295,881,1.0,1.0
438,607,1.0,1.0
1136,1516,1.0,1.0
2360,1386,1.0,1.0
1030,1796,1.0,1.0
436,635,1.0,1.0
569,767,1.0,1.0
438,96,1.0,1.0
2225,1608,1.0,1.0
699,566,1.0,1.0
1601,1429,1.0,1.0
1612,1517,1.0,1.0
1090,1023,1.0,1.0
685,217,1.0,1.0
163,22,1.0,1.0
1719,1257,1.0,1.0
588,747,1.0,1.0
453,2618,1.0,1.0
283,523,1.0,1.0
1337,1020,1.0,1.0
416,137,1.0,1.0
2125,2116,1.0,1.0
2061,96,1.0,1.0
325,211,1.0,1.0
2024,427,1.0,1.0
14,0,1.0,1.0
1243,1524,1.0,1.0
2078,1459,1.0,1.0
643,2489,1.0,1.0
1471,1501,1.0,1.0
344,2426,1.0,1.0
2029,503,1.0,1.0
717,1877,1.0,1.0
672,2004,1.0,1.0
1102,1413,1.0,1.0
552,621,1.0,1.0
486,284,1.0,1.0
2470,2101,1.0,1.0
415,1836,1.0,1.0
250,108,1.0,1.0
231,486,1.0,1.0
362,747,1.0,1.0
630,447,1.0,1.0
2027,565,1.0,1.0
1540,842,1.0,1.0
1937,2293,1.0,1.0
2242,2661,1.0,1.0
858,2303,1.0,1.0
1063,1065,1.0,1.0
306,565,1.0,1.0
2034,2327,1.0,1.0
1170,1198,1.0,1.0
1618,1220,1.0,1.0
2099,456,1.0,1.0
1114,1117,1.0,1.0
2044,1149,1.0,1.0
225,2428,1.0,1.0
959,793,1.0,1.0
538,2165,1.0,1.0
2062,2052,1.0,1.0
586,28,1.0,1.0
456,2653,1.0,1.0
1364,1705,1.0,1.0
950,84,1.0,1.0
1178,956,1.0,1.0
736,250,1.0,1.0
1112,1073,1.0,1.0
750,244,1.0,1.0
1592,405,1.0,1.0
1258,570,1.0,1.0
1597,1534,1.0,1.0
2460,2384,1.0,1.0
1734,1249,1.0,1.0
1625,1580,1.0,1.0
1595,151,1.0,1.0
662,181,1.0,1.0
254,1176,1.0,1.0
565,92,1.0,1.0
471,103,1.0,1.0
2357,2499,1.0,1.0
1824,102,1.0,1.0
1016,1110,1.0,1.0
1124,1566,1.0,1.0
1807,2490,1.0,1.0
2331,571,1.0,1.0
1795,1775,1.0,1.0
163,191,1.0,1.0
1211,1058,1.0,1.0
2068,355,1.0,1.0
983,256,1.0,1.0
1387,1239,1.0,1.0
1219,1153,1.0,1.0
2058,757,1.0,1.0
608,179,1.0,1.0
2325,611,1.0,1.0
68,979,1.0,1.0
2393,663,1.0,1.0
414,440,1.0,1.0
2182,1835,1.0,1.0
202,427,1.0,1.0
2475,591,1.0,1.0
223,430,1.0,1.0
1668,611,1.0,1.0
1696,1334,1.0,1.0
99,1255,1.0,1.0
400,14,1.0,1.0
247,500,1.0,1.0
1838,1908,1.0,1.0
399,1251,1.0,1.0
793,1467,1.0,1.0
1599,1697,1.0,1.0
1009,934,1.0,1.0
570,1381,1.0,1.0
2030,744,1.0,1.0
1438,294,1.0,1.0
2041,1744,1.0,1.0
1299,1392,1.0,1.0
1610,1037,1.0,1.0
27,84,1.0,1.0
771,72,1.0,1.0
1354,1426,1.0,1.0
163,2518,1.0,1.0
989,1418,1.0,1.0
649,96,1.0,1.0
136,1413,1.0,1.0
202,204,1.0,1.0
1909,632,1.0,1.0
2666,2411,1.0,1.0
2207,1786,1.0,1.0
848,1400,1.0,1.0
2077,163,1.0,1.0
1236,382,1.0,1.0
18,1932,1.0,1.0
1401,562,1.0,1.0
157,979,1.0,1.0
1741,565,1.0,1.0
1178,1737,1.0,1.0
2385,611,1.0,1.0
240,2308,1.0,1.0
1363,2653,1.0,1.0
1131,1253,1.0,1.0
571,2694,1.0,1.0
1783,48,1.0,1.0
982,910,1.0,1.0
