edge_index0,edge_index1,pred,gr
26035,39576,1.0,1.0
32690,38858,1.0,1.0
17200,22987,1.0,1.0
15598,25892,1.0,1.0
26825,39613,1.0,1.0
744,21180,1.0,1.0
9110,34074,1.0,1.0
19437,29375,1.0,1.0
31895,33220,1.0,1.0
5254,19747,1.0,1.0
14354,30430,1.0,1.0
27238,39642,1.0,1.0
5499,10499,1.0,1.0
8084,32045,1.0,1.0
4346,37963,0.0,1.0
15632,37987,1.0,1.0
25522,31145,1.0,1.0
33104,37987,1.0,1.0
8424,41699,1.0,1.0
21198,29681,1.0,1.0
7078,36759,1.0,1.0
5387,42786,1.0,1.0
12602,43566,1.0,1.0
14602,33159,0.0,1.0
21190,24316,1.0,1.0
26765,37437,0.0,1.0
3601,30331,1.0,1.0
2298,35976,1.0,1.0
2168,38927,1.0,1.0
4871,45215,1.0,1.0
9975,19727,1.0,1.0
31439,35580,1.0,1.0
8614,13510,1.0,1.0
3782,14168,1.0,1.0
153,28277,1.0,1.0
8939,25892,1.0,1.0
15200,25287,1.0,1.0
13672,18647,1.0,1.0
11450,31258,1.0,1.0
1944,8580,1.0,1.0
21161,34202,1.0,1.0
1603,24135,1.0,1.0
24635,26657,1.0,1.0
15632,41104,1.0,1.0
28348,39232,1.0,1.0
8733,27964,1.0,1.0
8019,22794,1.0,1.0
23286,43641,1.0,1.0
7159,40196,1.0,1.0
12426,19747,1.0,1.0
16521,21771,1.0,1.0
10054,11051,1.0,1.0
25713,39066,1.0,1.0
20193,28196,1.0,1.0
12957,14920,1.0,1.0
15880,19640,1.0,1.0
18459,39669,1.0,1.0
28896,32550,1.0,1.0
28820,41122,1.0,1.0
13073,21127,1.0,1.0
11929,26371,1.0,1.0
2207,43497,0.0,1.0
16429,19095,1.0,1.0
36972,39322,1.0,1.0
5807,13310,1.0,1.0
21259,31443,1.0,1.0
13285,22314,1.0,1.0
10861,12128,1.0,1.0
13816,42444,1.0,1.0
26380,37987,1.0,1.0
2296,40436,1.0,1.0
16471,43566,1.0,1.0
425,31256,1.0,1.0
2583,6058,1.0,1.0
27144,37987,1.0,1.0
30500,37657,1.0,1.0
16400,41999,1.0,1.0
397,18635,1.0,1.0
9699,15061,1.0,1.0
1300,3380,1.0,1.0
12924,13245,1.0,1.0
9435,34074,1.0,1.0
30680,32222,0.0,1.0
43327,44019,1.0,1.0
17190,40150,1.0,1.0
4524,30402,1.0,1.0
12445,25892,1.0,1.0
7078,23669,1.0,1.0
22756,43362,1.0,1.0
2578,22816,1.0,1.0
6953,35907,1.0,1.0
19509,37987,1.0,1.0
20993,27924,1.0,1.0
17263,43641,1.0,1.0
10262,17789,1.0,1.0
34076,43176,1.0,1.0
39999,44035,1.0,1.0
38077,43471,1.0,1.0
7257,35704,1.0,1.0
13876,16180,1.0,1.0
22042,44246,1.0,1.0
12027,38799,1.0,1.0
42993,43641,1.0,1.0
36006,43749,1.0,1.0
11877,19640,1.0,1.0
28482,34074,1.0,1.0
32570,35336,0.0,1.0
33300,45300,1.0,1.0
21190,33220,1.0,1.0
16518,35907,1.0,1.0
4738,34009,1.0,1.0
16539,43930,1.0,1.0
5499,36084,1.0,1.0
35697,39632,1.0,1.0
2369,39889,1.0,1.0
20649,38771,0.0,1.0
1116,34618,1.0,1.0
481,8903,1.0,1.0
34283,35362,0.0,1.0
5086,21087,1.0,1.0
5957,41122,1.0,1.0
9917,24503,1.0,1.0
703,13700,1.0,1.0
17263,22201,1.0,1.0
32194,44259,0.0,1.0
17777,43641,1.0,1.0
8308,39603,1.0,1.0
26282,26922,1.0,1.0
14750,17043,0.0,1.0
14126,41104,1.0,1.0
14742,20487,1.0,1.0
20993,40192,1.0,1.0
2860,15021,1.0,1.0
11190,41021,1.0,1.0
22629,37372,1.0,1.0
17075,20980,1.0,1.0
28592,44890,1.0,1.0
35629,42424,1.0,1.0
7127,33220,1.0,1.0
328,15301,1.0,1.0
9153,29375,1.0,1.0
20739,44246,1.0,1.0
17526,42272,1.0,1.0
3861,9780,1.0,1.0
7325,33220,1.0,1.0
8188,35580,1.0,1.0
500,15983,1.0,1.0
10069,43979,1.0,1.0
25830,28151,1.0,1.0
4466,18882,1.0,1.0
14047,30638,1.0,1.0
14581,33365,1.0,1.0
867,32286,1.0,1.0
2833,21724,1.0,1.0
14787,24308,1.0,1.0
8869,24730,0.0,1.0
1115,38080,1.0,1.0
4345,41084,1.0,1.0
19640,21778,1.0,1.0
41883,42678,1.0,1.0
27806,41506,0.0,1.0
11869,17789,1.0,1.0
19968,28924,1.0,1.0
33607,37203,0.0,1.0
4355,19628,0.0,1.0
342,31985,1.0,1.0
5497,26903,1.0,1.0
13254,27185,1.0,1.0
12602,20739,1.0,1.0
22791,27782,1.0,1.0
3076,5361,1.0,1.0
2554,11108,0.0,1.0
30965,33220,1.0,1.0
17349,39451,1.0,1.0
32166,39782,1.0,1.0
500,34462,1.0,1.0
7962,23252,1.0,1.0
1767,16015,1.0,1.0
7648,19727,1.0,1.0
25342,27637,1.0,1.0
3931,29109,1.0,1.0
7569,38912,1.0,1.0
27439,41122,1.0,1.0
17777,33220,1.0,1.0
9810,41183,1.0,1.0
23468,23638,1.0,1.0
1423,33180,1.0,1.0
12190,28652,1.0,1.0
27880,32319,1.0,1.0
32034,33220,1.0,1.0
19936,27138,1.0,1.0
9840,15301,1.0,1.0
19492,39733,1.0,1.0
31992,42595,1.0,1.0
4469,14348,0.0,1.0
1767,4481,1.0,1.0
38739,39577,1.0,1.0
33563,35680,1.0,1.0
7416,22955,1.0,1.0
24083,26845,1.0,1.0
24651,34215,1.0,1.0
37066,45944,1.0,1.0
5969,22376,1.0,1.0
592,16035,0.0,1.0
23184,29161,1.0,1.0
14496,41682,0.0,1.0
13749,42908,1.0,1.0
8308,40183,1.0,1.0
2549,13564,1.0,1.0
5659,35580,1.0,1.0
11882,39642,1.0,1.0
32094,42572,1.0,1.0
9213,28274,1.0,1.0
26974,29512,1.0,1.0
34896,39312,1.0,1.0
4507,33435,0.0,1.0
25444,44160,1.0,1.0
100,14026,1.0,1.0
1084,20826,1.0,1.0
18621,41104,1.0,1.0
9917,20432,1.0,1.0
17354,39573,1.0,1.0
7076,43910,1.0,1.0
41570,44592,1.0,1.0
1232,10499,1.0,1.0
6763,21694,0.0,1.0
31704,45104,1.0,1.0
5484,27649,1.0,1.0
18777,27324,1.0,1.0
4599,9052,1.0,1.0
989,9447,0.0,1.0
36509,40443,0.0,1.0
5815,33220,1.0,1.0
7750,20001,1.0,1.0
24420,27435,1.0,1.0
1306,43961,1.0,1.0
30542,33220,1.0,1.0
16915,22765,1.0,1.0
40256,44726,1.0,1.0
27729,37885,1.0,1.0
18012,39587,0.0,1.0
33376,33675,1.0,1.0
12137,17108,0.0,1.0
20797,43641,1.0,1.0
10313,19781,1.0,1.0
13953,40915,1.0,1.0
34392,40671,1.0,1.0
22331,33220,1.0,1.0
3643,24706,1.0,1.0
33845,34074,1.0,1.0
18767,29396,1.0,1.0
10676,16179,1.0,1.0
37648,38235,1.0,1.0
1528,20332,1.0,1.0
5707,31113,1.0,1.0
7339,19083,1.0,1.0
13678,38235,1.0,1.0
31857,38235,1.0,1.0
36142,43641,1.0,1.0
13053,15358,1.0,1.0
34826,40192,1.0,1.0
2548,3969,1.0,1.0
36746,43641,1.0,1.0
6155,30194,1.0,1.0
36392,44019,1.0,1.0
21381,34098,1.0,1.0
5712,39223,0.0,1.0
26643,37237,1.0,1.0
9810,33220,1.0,1.0
37405,40966,1.0,1.0
10749,12893,1.0,1.0
872,32423,1.0,1.0
15920,41423,0.0,1.0
6932,38834,1.0,1.0
14051,27866,1.0,1.0
30991,41502,1.0,1.0
16373,42092,1.0,1.0
7865,23597,1.0,1.0
40,38884,1.0,1.0
40424,43749,1.0,1.0
17040,39273,1.0,1.0
23149,28713,0.0,1.0
9429,13700,1.0,1.0
13439,37987,1.0,1.0
37242,38856,1.0,1.0
34986,37070,1.0,1.0
10944,33220,1.0,1.0
20252,21079,1.0,1.0
15606,34022,0.0,1.0
9261,23086,1.0,1.0
17387,21437,1.0,1.0
20750,43566,1.0,1.0
22260,28113,1.0,1.0
12171,40883,1.0,1.0
8436,22103,1.0,1.0
5384,21882,1.0,1.0
39174,40192,1.0,1.0
39483,42942,1.0,1.0
26272,31018,1.0,1.0
33343,36063,1.0,1.0
2369,22578,1.0,1.0
23457,27355,1.0,1.0
32286,33853,1.0,1.0
22464,28532,1.0,1.0
30071,36390,1.0,1.0
21610,37531,1.0,1.0
17122,31107,1.0,1.0
11128,12898,1.0,1.0
12704,44707,1.0,1.0
9927,10624,1.0,1.0
9586,12724,1.0,1.0
13935,37987,1.0,1.0
6239,30338,0.0,1.0
10056,12764,1.0,1.0
9304,43054,1.0,1.0
27257,42339,1.0,1.0
17241,41699,1.0,1.0
10525,22479,1.0,1.0
8571,27340,1.0,1.0
20474,25160,1.0,1.0
4340,7073,1.0,1.0
21375,32350,1.0,1.0
16411,44211,0.0,1.0
19492,22749,1.0,1.0
35927,44697,1.0,1.0
23570,26484,1.0,1.0
6190,41554,1.0,1.0
2097,24347,1.0,1.0
6687,25368,1.0,1.0
23973,27496,0.0,1.0
28868,33220,1.0,1.0
5700,19578,1.0,1.0
23805,32869,1.0,1.0
3219,26562,1.0,1.0
24334,40449,0.0,1.0
19559,39628,1.0,1.0
1546,28751,0.0,1.0
508,13182,1.0,1.0
44241,45237,1.0,1.0
36067,43641,1.0,1.0
41154,45121,1.0,1.0
12943,45024,1.0,1.0
6915,33220,1.0,1.0
18677,22984,0.0,1.0
16274,45494,1.0,1.0
31921,34376,0.0,1.0
5339,37418,1.0,1.0
5510,10494,1.0,1.0
13239,24479,1.0,1.0
7732,42983,1.0,1.0
5361,10624,1.0,1.0
11497,13700,1.0,1.0
1644,13700,1.0,1.0
15812,32859,1.0,1.0
12941,15402,1.0,1.0
43415,43566,1.0,1.0
37663,41257,0.0,1.0
2247,15591,0.0,1.0
3031,34074,1.0,1.0
22547,35545,1.0,1.0
21786,33853,1.0,1.0
7463,7733,1.0,1.0
25666,43867,1.0,1.0
14941,37731,1.0,1.0
31913,43867,1.0,1.0
895,1690,1.0,1.0
9105,43930,1.0,1.0
17478,22084,1.0,1.0
32343,37887,1.0,1.0
668,35580,1.0,1.0
4664,35372,1.0,1.0
397,27853,1.0,1.0
33496,36309,1.0,1.0
10078,13618,1.0,1.0
35534,38338,1.0,1.0
18004,30026,1.0,1.0
7723,41146,1.0,1.0
759,34579,1.0,1.0
4083,19907,1.0,1.0
35041,45189,1.0,1.0
2103,33220,1.0,1.0
3045,13131,1.0,1.0
16969,18616,0.0,1.0
24653,34943,1.0,1.0
32441,43947,1.0,1.0
32690,41104,1.0,1.0
16837,21401,1.0,1.0
939,45570,1.0,1.0
38102,41010,1.0,1.0
14075,24148,1.0,1.0
15973,33220,1.0,1.0
1899,17920,1.0,1.0
14609,35565,1.0,1.0
2668,22233,0.0,1.0
16767,40723,1.0,1.0
23458,23627,1.0,1.0
8308,35572,1.0,1.0
14974,27282,1.0,1.0
1515,40610,1.0,1.0
31617,42221,1.0,1.0
21989,46154,1.0,1.0
22547,35545,1.0,1.0
4565,14920,1.0,1.0
6535,31904,1.0,1.0
3474,36384,1.0,1.0
9976,38924,1.0,1.0
39840,45245,1.0,1.0
23745,37919,1.0,1.0
15410,32213,1.0,1.0
38709,44323,1.0,1.0
1894,16821,1.0,1.0
11190,11262,1.0,1.0
4004,29873,1.0,1.0
24607,33019,1.0,1.0
4408,41122,1.0,1.0
18833,28283,1.0,1.0
10216,30890,1.0,1.0
29482,34343,1.0,1.0
28886,39773,1.0,1.0
9726,18222,1.0,1.0
8214,22518,1.0,1.0
3745,13700,1.0,1.0
28154,38834,1.0,1.0
770,16912,1.0,1.0
9318,13700,1.0,1.0
15583,31399,1.0,1.0
601,22334,1.0,1.0
17564,27282,1.0,1.0
18009,41187,1.0,1.0
9012,26841,1.0,1.0
6188,20784,0.0,1.0
39873,41453,1.0,1.0
6809,37731,1.0,1.0
26815,33220,1.0,1.0
8243,13510,1.0,1.0
855,22816,1.0,1.0
35263,35805,1.0,1.0
35101,35580,1.0,1.0
43626,44707,1.0,1.0
2608,36179,1.0,1.0
27238,39642,1.0,1.0
11474,16562,1.0,1.0
10015,27798,1.0,1.0
2122,8106,1.0,1.0
29559,30243,1.0,1.0
28139,40018,1.0,1.0
4765,11841,1.0,1.0
17340,42312,1.0,1.0
17400,29087,1.0,1.0
26581,38882,1.0,1.0
10062,24624,1.0,1.0
37262,40192,1.0,1.0
39170,44246,1.0,1.0
7695,13700,1.0,1.0
22364,28532,1.0,1.0
969,16556,1.0,1.0
2771,3643,1.0,1.0
11505,27898,1.0,1.0
13876,18112,1.0,1.0
2668,22233,0.0,1.0
1151,25975,1.0,1.0
2122,33220,1.0,1.0
116,39642,1.0,1.0
20756,40152,1.0,1.0
41328,45301,1.0,1.0
37397,44526,1.0,1.0
11190,22681,1.0,1.0
4990,40788,1.0,1.0
7815,40571,1.0,1.0
10179,15049,1.0,1.0
18895,32450,1.0,1.0
5725,41408,1.0,1.0
16728,42032,1.0,1.0
34701,37987,1.0,1.0
9727,34886,1.0,1.0
6410,40055,1.0,1.0
11799,29396,1.0,1.0
21853,45087,1.0,1.0
40155,43641,1.0,1.0
12606,22518,1.0,1.0
8540,29396,1.0,1.0
26357,35580,1.0,1.0
1916,34074,1.0,1.0
12527,30745,1.0,1.0
476,11918,1.0,1.0
2369,31388,1.0,1.0
41055,45281,0.0,1.0
9917,33800,1.0,1.0
11877,35800,1.0,1.0
20792,40724,0.0,1.0
30238,37944,1.0,1.0
13899,42637,0.0,1.0
14516,25470,1.0,1.0
4251,45245,1.0,1.0
4438,33464,1.0,1.0
375,8004,0.0,1.0
19886,39106,1.0,1.0
4340,28963,1.0,1.0
4680,45874,0.0,1.0
30221,33220,1.0,1.0
17198,21680,1.0,1.0
27367,43930,1.0,1.0
17345,32984,1.0,1.0
680,39746,1.0,1.0
17447,26833,1.0,1.0
1115,14592,1.0,1.0
37769,40527,1.0,1.0
6453,32034,1.0,1.0
5482,10990,1.0,1.0
40424,43749,1.0,1.0
24299,29867,1.0,1.0
11781,35126,0.0,1.0
6962,7085,1.0,1.0
6453,24308,1.0,1.0
2369,17789,1.0,1.0
18505,22110,0.0,1.0
5387,27457,1.0,1.0
6078,28293,1.0,1.0
12487,27232,1.0,1.0
8973,10736,1.0,1.0
2168,38927,1.0,1.0
335,1806,0.0,1.0
13073,15227,1.0,1.0
12823,17481,0.0,1.0
43508,45104,1.0,1.0
16928,37458,1.0,1.0
1305,2323,1.0,1.0
20453,44759,1.0,1.0
18324,23615,1.0,1.0
6288,12810,0.0,1.0
1462,37371,1.0,1.0
8084,27144,1.0,1.0
2211,34074,1.0,1.0
3277,27517,1.0,1.0
12704,14168,1.0,1.0
14180,40425,1.0,1.0
23920,33220,1.0,1.0
25740,39628,1.0,1.0
2291,31794,1.0,1.0
25052,28234,1.0,1.0
25751,25772,1.0,1.0
20797,38083,1.0,1.0
11273,37195,1.0,1.0
33175,40150,1.0,1.0
17087,33220,1.0,1.0
21047,24833,1.0,1.0
26393,36494,1.0,1.0
13254,13510,1.0,1.0
29354,33220,1.0,1.0
3219,8231,1.0,1.0
22935,38235,1.0,1.0
3593,45784,1.0,1.0
40888,44288,1.0,1.0
1141,41483,1.0,1.0
8084,13564,1.0,1.0
9639,29211,1.0,1.0
19870,38834,1.0,1.0
11273,35934,1.0,1.0
12468,36609,1.0,1.0
1379,3609,1.0,1.0
10749,20709,1.0,1.0
27210,37532,1.0,1.0
1611,18643,1.0,1.0
24311,27669,1.0,1.0
15472,22334,1.0,1.0
33477,38315,1.0,1.0
5386,15327,1.0,1.0
1522,26163,1.0,1.0
11019,45780,0.0,1.0
22283,33220,1.0,1.0
12068,35542,0.0,1.0
6551,26265,0.0,1.0
31147,42433,1.0,1.0
969,29375,1.0,1.0
17816,27018,1.0,1.0
35530,39114,1.0,1.0
23302,26208,1.0,1.0
10604,17466,0.0,1.0
560,14902,1.0,1.0
8084,39733,1.0,1.0
4443,34397,1.0,1.0
5975,10165,1.0,1.0
9775,26712,1.0,1.0
15541,42794,1.0,1.0
27454,36522,1.0,1.0
23559,33220,1.0,1.0
10614,29396,1.0,1.0
10221,13029,1.0,1.0
5041,36179,1.0,1.0
9812,37316,1.0,1.0
19648,29739,1.0,1.0
10190,39954,1.0,1.0
1900,13564,1.0,1.0
27636,40192,1.0,1.0
12957,27457,1.0,1.0
33224,41525,0.0,1.0
7275,43021,0.0,1.0
22543,33973,0.0,1.0
511,23352,1.0,1.0
35686,37029,1.0,1.0
19677,24715,1.0,1.0
23051,32980,1.0,1.0
22464,31258,1.0,1.0
2583,23563,1.0,1.0
12142,13564,1.0,1.0
25155,27964,1.0,1.0
12602,23425,1.0,1.0
2615,13404,0.0,1.0
33977,38912,1.0,1.0
4387,29757,1.0,1.0
34659,36097,1.0,1.0
8210,29999,1.0,1.0
7985,43641,1.0,1.0
23130,43119,1.0,1.0
11628,13510,1.0,1.0
15050,24694,1.0,1.0
24681,45121,1.0,1.0
3352,6942,1.0,1.0
7661,32213,1.0,1.0
17459,21778,1.0,1.0
6770,37765,1.0,1.0
23759,40192,1.0,1.0
8554,20816,1.0,1.0
4610,29346,1.0,1.0
16104,17387,1.0,1.0
10216,21625,1.0,1.0
31652,38235,1.0,1.0
2291,4434,1.0,1.0
12434,26777,0.0,1.0
3352,24503,1.0,1.0
9354,41020,0.0,1.0
11122,25329,0.0,1.0
4694,43566,1.0,1.0
8186,44141,1.0,1.0
13408,14923,1.0,1.0
34987,39642,1.0,1.0
5387,10624,1.0,1.0
26468,32028,1.0,1.0
14760,34525,1.0,1.0
25751,38208,1.0,1.0
37438,43641,1.0,1.0
29115,40610,1.0,1.0
15557,17684,1.0,1.0
20526,39619,1.0,1.0
373,33936,1.0,1.0
8312,31487,1.0,1.0
11628,13700,1.0,1.0
23998,41409,1.0,1.0
24173,42272,1.0,1.0
20300,39370,1.0,1.0
32305,40192,1.0,1.0
17046,18447,1.0,1.0
29346,39919,1.0,1.0
25006,42272,1.0,1.0
28580,35482,1.0,1.0
14064,25090,1.0,1.0
8436,20911,1.0,1.0
13495,36709,1.0,1.0
7902,17735,1.0,1.0
2369,19727,1.0,1.0
3206,26399,1.0,1.0
9949,13700,1.0,1.0
23479,41044,0.0,1.0
7799,17295,1.0,1.0
29439,43867,1.0,1.0
10021,13700,1.0,1.0
2453,14677,1.0,1.0
677,18243,1.0,1.0
24275,33953,1.0,1.0
18638,35824,1.0,1.0
1151,9281,1.0,1.0
4178,35987,0.0,1.0
9880,40862,1.0,1.0
20906,36084,1.0,1.0
5510,43201,1.0,1.0
12001,42908,1.0,1.0
21893,39200,1.0,1.0
18789,33935,1.0,1.0
451,13700,1.0,1.0
9075,23819,1.0,1.0
476,11918,1.0,1.0
566,13700,1.0,1.0
34473,43424,1.0,1.0
4084,26809,1.0,1.0
3756,20227,0.0,1.0
12425,33220,1.0,1.0
1944,8580,1.0,1.0
26430,36049,0.0,1.0
25181,38647,1.0,1.0
18065,30872,1.0,1.0
5126,10783,1.0,1.0
9105,19720,1.0,1.0
31949,36227,1.0,1.0
6233,32981,1.0,1.0
3861,36751,1.0,1.0
27475,36164,1.0,1.0
12818,30455,1.0,1.0
26269,28141,1.0,1.0
32394,33073,0.0,1.0
5029,6377,1.0,1.0
17606,23359,1.0,1.0
13072,41711,1.0,1.0
4996,37195,1.0,1.0
11550,28917,1.0,1.0
31074,44266,1.0,1.0
9586,45608,1.0,1.0
481,38697,1.0,1.0
23679,39739,0.0,1.0
22680,42854,1.0,1.0
27754,29441,1.0,1.0
1868,8362,1.0,1.0
37516,42287,1.0,1.0
28513,44741,1.0,1.0
23669,40671,1.0,1.0
28580,36581,1.0,1.0
6124,30402,1.0,1.0
31362,35415,1.0,1.0
15929,36334,0.0,1.0
12280,25606,1.0,1.0
9188,44173,1.0,1.0
12281,13700,1.0,1.0
16527,40610,1.0,1.0
10163,34477,1.0,1.0
987,16264,1.0,1.0
33279,45529,1.0,1.0
12286,31634,1.0,1.0
14361,26809,1.0,1.0
30775,36547,1.0,1.0
15736,19256,1.0,1.0
12602,33815,1.0,1.0
2196,25960,0.0,1.0
26792,37360,1.0,1.0
32183,40192,1.0,1.0
3413,15061,1.0,1.0
29606,37360,1.0,1.0
35901,39211,1.0,1.0
335,1806,0.0,1.0
23090,41693,1.0,1.0
30266,31218,1.0,1.0
8308,31352,1.0,1.0
20180,29626,0.0,1.0
1836,21778,1.0,1.0
6145,36084,1.0,1.0
27788,38901,1.0,1.0
22201,25772,1.0,1.0
6398,19747,1.0,1.0
12628,29375,1.0,1.0
40565,43471,1.0,1.0
5205,7811,1.0,1.0
15541,33680,1.0,1.0
5649,16866,1.0,1.0
15354,42442,0.0,1.0
8608,9403,1.0,1.0
5989,25227,1.0,1.0
32457,38390,1.0,1.0
19010,26068,1.0,1.0
451,10412,1.0,1.0
8210,38894,1.0,1.0
17510,41554,1.0,1.0
10240,12576,1.0,1.0
46,29640,0.0,1.0
14609,25892,1.0,1.0
7799,40192,1.0,1.0
11190,44553,1.0,1.0
14158,32645,1.0,1.0
21719,41436,1.0,1.0
2067,4147,1.0,1.0
25722,44409,0.0,1.0
2578,33417,1.0,1.0
6544,13700,1.0,1.0
822,21574,1.0,1.0
15841,32896,1.0,1.0
3097,26625,1.0,1.0
21881,43641,1.0,1.0
4915,42473,1.0,1.0
24977,31754,1.0,1.0
35785,43380,1.0,1.0
6825,12003,0.0,1.0
4583,30566,1.0,1.0
834,25995,0.0,1.0
25007,27139,1.0,1.0
10381,22624,1.0,1.0
23252,32618,1.0,1.0
26423,27039,1.0,1.0
25838,44345,1.0,1.0
20663,22674,1.0,1.0
5770,20353,0.0,1.0
36314,42867,1.0,1.0
5851,33428,1.0,1.0
3454,13700,1.0,1.0
40804,43641,1.0,1.0
20757,38870,1.0,1.0
6976,45570,1.0,1.0
17697,43991,0.0,1.0
12467,13501,1.0,1.0
12957,13700,1.0,1.0
5748,44260,1.0,1.0
1860,20960,1.0,1.0
11527,20515,1.0,1.0
16811,24053,1.0,1.0
7907,17178,1.0,1.0
2298,27778,1.0,1.0
8308,20595,1.0,1.0
8412,34805,1.0,1.0
14251,29547,1.0,1.0
22310,25921,0.0,1.0
975,16891,1.0,1.0
3352,30131,1.0,1.0
5205,13564,1.0,1.0
11939,12567,1.0,1.0
16986,42439,1.0,1.0
25606,31889,1.0,1.0
15410,37360,1.0,1.0
14183,27305,1.0,1.0
3231,21127,1.0,1.0
9000,31233,1.0,1.0
6855,44173,1.0,1.0
19578,39733,1.0,1.0
15008,38839,1.0,1.0
16594,34074,1.0,1.0
7579,7720,0.0,1.0
636,39010,1.0,1.0
5395,8302,0.0,1.0
18683,22289,1.0,1.0
24777,38751,1.0,1.0
6140,13700,1.0,1.0
29258,36751,1.0,1.0
16382,19404,1.0,1.0
37227,38011,1.0,1.0
39273,44482,1.0,1.0
30624,35580,1.0,1.0
381,10624,1.0,1.0
5423,43327,1.0,1.0
21989,45189,1.0,1.0
7076,29978,1.0,1.0
14148,21180,1.0,1.0
12015,31648,1.0,1.0
34501,38713,1.0,1.0
41566,43566,1.0,1.0
33676,43641,1.0,1.0
2855,45104,1.0,1.0
12367,38543,1.0,1.0
16954,22010,1.0,1.0
31889,32246,1.0,1.0
28400,31868,1.0,1.0
5619,19211,1.0,1.0
16052,40187,1.0,1.0
10876,28963,1.0,1.0
3118,3319,1.0,1.0
6255,21880,1.0,1.0
19485,30133,1.0,1.0
4902,23837,1.0,1.0
33477,35014,1.0,1.0
4362,35826,1.0,1.0
21833,37218,1.0,1.0
4387,29757,1.0,1.0
12192,33220,1.0,1.0
10706,39273,1.0,1.0
9499,13510,1.0,1.0
13582,22654,1.0,1.0
16837,23866,1.0,1.0
28896,44697,1.0,1.0
1082,28875,1.0,1.0
11405,24624,1.0,1.0
2642,23249,0.0,1.0
12606,13700,1.0,1.0
8308,14401,1.0,1.0
25334,33697,1.0,1.0
2465,4822,1.0,1.0
13138,40610,1.0,1.0
14966,15628,1.0,1.0
16464,39642,1.0,1.0
9775,40114,1.0,1.0
10264,33624,1.0,1.0
15129,21104,1.0,1.0
29389,37126,1.0,1.0
7904,39392,1.0,1.0
10128,42238,1.0,1.0
27105,38250,0.0,1.0
34178,40610,1.0,1.0
11678,34653,0.0,1.0
12489,17178,1.0,1.0
30338,45331,0.0,1.0
22629,37372,1.0,1.0
14881,33220,1.0,1.0
1581,15881,1.0,1.0
7076,22334,1.0,1.0
1623,40152,1.0,1.0
19953,21145,1.0,1.0
17295,29375,1.0,1.0
19620,29944,0.0,1.0
22331,33220,1.0,1.0
20197,23005,1.0,1.0
32995,43465,1.0,1.0
6989,40610,1.0,1.0
19594,40192,1.0,1.0
32587,37254,1.0,1.0
4206,41879,1.0,1.0
26830,41247,1.0,1.0
10744,22834,1.0,1.0
10069,27281,1.0,1.0
8084,29396,1.0,1.0
2771,13700,1.0,1.0
30891,31922,1.0,1.0
22683,23899,0.0,1.0
20821,25765,0.0,1.0
1874,11273,1.0,1.0
1151,44272,1.0,1.0
36991,38235,1.0,1.0
12628,36179,1.0,1.0
6770,12527,1.0,1.0
11655,16103,1.0,1.0
8829,29573,1.0,1.0
8483,11698,1.0,1.0
4443,28173,1.0,1.0
18358,19301,1.0,1.0
18022,40858,0.0,1.0
19378,42272,1.0,1.0
16289,17283,1.0,1.0
2921,23563,1.0,1.0
4493,37070,1.0,1.0
31050,35503,1.0,1.0
16401,22638,1.0,1.0
13189,24308,1.0,1.0
36791,40348,1.0,1.0
23484,38381,1.0,1.0
5764,33823,1.0,1.0
20057,31293,0.0,1.0
11544,42666,1.0,1.0
1379,30243,1.0,1.0
5725,37916,1.0,1.0
43014,43641,1.0,1.0
19956,37613,1.0,1.0
35263,36103,1.0,1.0
22662,26484,1.0,1.0
1953,43001,1.0,1.0
37652,44932,0.0,1.0
39377,41554,1.0,1.0
4004,45354,1.0,1.0
4891,16379,1.0,1.0
14610,29087,1.0,1.0
18267,38912,1.0,1.0
13305,29861,1.0,1.0
34446,37486,0.0,1.0
6640,36689,1.0,1.0
16685,37987,1.0,1.0
3734,4426,1.0,1.0
10788,28532,1.0,1.0
40985,42272,1.0,1.0
23983,39547,1.0,1.0
12541,21578,1.0,1.0
13105,20029,1.0,1.0
21706,39451,1.0,1.0
32679,41652,1.0,1.0
20368,36423,1.0,1.0
30641,36382,1.0,1.0
39759,42272,1.0,1.0
18906,20507,1.0,1.0
11967,16843,1.0,1.0
15496,44244,0.0,1.0
19652,21152,1.0,1.0
23014,29000,1.0,1.0
5508,13858,0.0,1.0
25021,25892,1.0,1.0
2229,4682,1.0,1.0
2771,40192,1.0,1.0
7758,11633,1.0,1.0
37979,45242,1.0,1.0
4698,42361,0.0,1.0
10676,15952,1.0,1.0
11386,26032,0.0,1.0
12357,23018,1.0,1.0
7384,10624,1.0,1.0
2103,33220,1.0,1.0
20451,28279,1.0,1.0
4610,25748,1.0,1.0
2549,13905,1.0,1.0
37209,39451,1.0,1.0
21014,27517,1.0,1.0
9499,29714,1.0,1.0
13674,41104,1.0,1.0
10240,22585,1.0,1.0
1899,12841,1.0,1.0
12526,14133,1.0,1.0
6021,26208,1.0,1.0
5817,23302,1.0,1.0
2905,19049,0.0,1.0
19159,39600,1.0,1.0
13532,21093,0.0,1.0
7127,23631,1.0,1.0
4892,12602,1.0,1.0
29283,43365,1.0,1.0
36286,38959,1.0,1.0
29399,35388,1.0,1.0
16854,33277,1.0,1.0
23939,33220,1.0,1.0
8015,39855,1.0,1.0
23805,39331,1.0,1.0
14036,31562,1.0,1.0
9812,13564,1.0,1.0
13674,30243,1.0,1.0
32176,36569,1.0,1.0
