edge_index0,edge_index1,pred,gr
1767,16015,1.0,1.0
3413,45104,1.0,1.0
14888,26064,1.0,1.0
3847,22256,0.0,1.0
9996,20634,1.0,1.0
1151,3071,1.0,1.0
29461,38210,1.0,1.0
2530,28652,1.0,1.0
1379,19747,1.0,1.0
3438,38368,1.0,1.0
17958,35580,1.0,1.0
3955,14926,1.0,1.0
1419,33853,1.0,1.0
16841,44173,1.0,1.0
19968,28924,1.0,1.0
8530,31012,1.0,1.0
1632,45354,1.0,1.0
8436,40301,1.0,1.0
4474,33378,0.0,1.0
10054,17789,1.0,1.0
287,38927,0.0,1.0
2168,3963,1.0,1.0
24552,38697,1.0,1.0
11725,31077,1.0,1.0
16715,32635,1.0,1.0
21062,37252,1.0,1.0
8257,20759,1.0,1.0
28536,42155,1.0,1.0
33039,43801,0.0,1.0
22935,44603,1.0,1.0
16289,17283,1.0,1.0
13336,34462,1.0,1.0
5493,13510,1.0,1.0
8710,42439,1.0,1.0
2528,17526,1.0,1.0
6979,8640,1.0,1.0
18895,43641,1.0,1.0
19705,23563,1.0,1.0
7424,45242,1.0,1.0
6089,17633,1.0,1.0
4765,23669,1.0,1.0
30712,34930,1.0,1.0
6535,32542,1.0,1.0
23021,41146,1.0,1.0
14086,40884,1.0,1.0
7962,29606,1.0,1.0
3035,29375,1.0,1.0
10064,16816,1.0,1.0
24057,27782,1.0,1.0
12321,13700,1.0,1.0
3277,19781,1.0,1.0
30775,35580,1.0,1.0
34497,36257,1.0,1.0
11190,18306,1.0,1.0
8854,45875,1.0,1.0
3364,14133,1.0,1.0
25975,29270,1.0,1.0
8051,34912,1.0,1.0
26165,39628,1.0,1.0
10864,17789,1.0,1.0
17382,35955,1.0,1.0
11363,38027,1.0,1.0
10681,16471,1.0,1.0
10295,17061,1.0,1.0
19275,34046,0.0,1.0
8096,41154,1.0,1.0
12107,14569,1.0,1.0
1603,38810,1.0,1.0
7073,44623,1.0,1.0
24986,29536,1.0,1.0
6731,19669,0.0,1.0
13495,34099,1.0,1.0
14659,31018,1.0,1.0
3076,44496,1.0,1.0
13239,44173,1.0,1.0
3936,30798,0.0,1.0
6233,7004,1.0,1.0
19256,39511,1.0,1.0
5369,7700,1.0,1.0
8509,10624,1.0,1.0
8608,13700,1.0,1.0
9634,19540,0.0,1.0
11273,29072,1.0,1.0
4495,36621,1.0,1.0
1082,2824,1.0,1.0
19885,23302,1.0,1.0
23356,28997,1.0,1.0
13224,39114,1.0,1.0
14193,34074,1.0,1.0
5499,27232,1.0,1.0
8021,35369,0.0,1.0
397,16496,1.0,1.0
6335,16556,1.0,1.0
20687,37126,1.0,1.0
37411,45821,1.0,1.0
38577,38753,1.0,1.0
8084,10624,1.0,1.0
5580,7993,1.0,1.0
14120,17633,1.0,1.0
9272,29206,1.0,1.0
6825,12003,1.0,1.0
8436,24299,1.0,1.0
15613,19328,0.0,1.0
18984,43353,1.0,1.0
29006,33220,1.0,1.0
2435,29619,0.0,1.0
7500,21572,1.0,1.0
4559,6488,1.0,1.0
1688,43508,1.0,1.0
16911,37070,1.0,1.0
4610,12893,1.0,1.0
3614,24467,1.0,1.0
2297,38994,1.0,1.0
15572,29328,0.0,1.0
7982,33220,1.0,1.0
2406,29396,1.0,1.0
16389,33220,1.0,1.0
30936,34074,1.0,1.0
27477,34074,1.0,1.0
9775,35228,1.0,1.0
1015,27160,1.0,1.0
11301,28819,1.0,1.0
13383,24475,1.0,1.0
30874,34590,1.0,1.0
13495,15833,1.0,1.0
18515,44232,1.0,1.0
11217,33779,0.0,1.0
31857,36991,1.0,1.0
25083,37447,1.0,1.0
2502,41104,1.0,1.0
2666,24308,1.0,1.0
3067,41146,1.0,1.0
38167,43930,1.0,1.0
8769,41473,1.0,1.0
2549,36563,1.0,1.0
31439,35824,1.0,1.0
6673,23343,1.0,1.0
32448,37107,1.0,1.0
26639,35897,0.0,1.0
1551,16853,0.0,1.0
11190,29317,1.0,1.0
25143,33497,0.0,1.0
6211,37070,1.0,1.0
3664,6353,1.0,1.0
20257,38924,1.0,1.0
16179,16943,1.0,1.0
25300,36257,1.0,1.0
2583,23563,1.0,1.0
8495,22152,1.0,1.0
8281,45354,1.0,1.0
7581,22099,0.0,1.0
5421,30055,1.0,1.0
25748,34563,1.0,1.0
36178,45018,1.0,1.0
10870,22832,1.0,1.0
28606,32639,1.0,1.0
18012,19781,1.0,1.0
6770,7833,1.0,1.0
4145,35624,1.0,1.0
10163,31218,1.0,1.0
29978,34074,1.0,1.0
5358,29171,0.0,1.0
2428,6250,1.0,1.0
18641,40743,1.0,1.0
13682,43801,1.0,1.0
9873,22598,1.0,1.0
2985,42221,1.0,1.0
12297,45245,1.0,1.0
26427,30574,1.0,1.0
10057,27782,1.0,1.0
25084,26484,1.0,1.0
15237,38895,0.0,1.0
33784,44493,1.0,1.0
13063,13700,1.0,1.0
16682,28532,1.0,1.0
125,17526,1.0,1.0
12015,41350,1.0,1.0
2614,12665,0.0,1.0
1790,36680,0.0,1.0
22432,33220,1.0,1.0
27345,28406,1.0,1.0
17429,36887,1.0,1.0
1522,1720,1.0,1.0
1496,22115,1.0,1.0
28776,43566,1.0,1.0
12499,33220,1.0,1.0
9248,22515,1.0,1.0
14799,39720,1.0,1.0
15961,27669,1.0,1.0
24526,29805,1.0,1.0
23767,42471,1.0,1.0
5,6963,1.0,1.0
27877,35630,1.0,1.0
13495,25071,1.0,1.0
19983,30243,1.0,1.0
25562,40192,1.0,1.0
5313,38824,0.0,1.0
8424,41758,0.0,1.0
8436,46029,1.0,1.0
481,13700,1.0,1.0
8308,17378,1.0,1.0
43376,43925,1.0,1.0
12108,32324,1.0,1.0
35640,41536,0.0,1.0
7732,43641,1.0,1.0
23025,30440,1.0,1.0
7635,30701,0.0,1.0
20474,41439,1.0,1.0
8654,45222,1.0,1.0
397,10861,1.0,1.0
8854,34969,1.0,1.0
1854,30243,1.0,1.0
5627,13838,1.0,1.0
24796,41544,0.0,1.0
11288,21813,1.0,1.0
33376,34378,1.0,1.0
12709,45242,1.0,1.0
35044,38235,1.0,1.0
15049,35580,1.0,1.0
3352,5744,1.0,1.0
29612,39114,1.0,1.0
7948,28456,1.0,1.0
3216,3951,1.0,1.0
23356,30528,1.0,1.0
5358,29171,0.0,1.0
10252,45929,1.0,1.0
2528,42272,1.0,1.0
256,1197,1.0,1.0
18061,43194,1.0,1.0
5975,11937,1.0,1.0
37225,44246,1.0,1.0
27044,37702,1.0,1.0
13082,22152,1.0,1.0
31003,32713,1.0,1.0
2614,29716,1.0,1.0
7231,34448,1.0,1.0
17263,45301,1.0,1.0
16295,37444,0.0,1.0
33376,33675,1.0,1.0
34977,35306,0.0,1.0
7581,10878,0.0,1.0
14281,31850,1.0,1.0
20822,29072,1.0,1.0
13495,38849,1.0,1.0
4791,34074,1.0,1.0
24552,27185,1.0,1.0
28104,42195,0.0,1.0
9429,27669,1.0,1.0
10801,13790,1.0,1.0
38102,41104,1.0,1.0
33585,33846,0.0,1.0
11551,33267,1.0,1.0
15257,18874,1.0,1.0
11143,19715,1.0,1.0
12888,43930,1.0,1.0
22384,27243,1.0,1.0
20174,34074,1.0,1.0
3413,7282,1.0,1.0
40330,40693,1.0,1.0
24074,37016,1.0,1.0
11243,26903,1.0,1.0
14592,14966,1.0,1.0
10502,13700,1.0,1.0
15921,39628,1.0,1.0
522,25269,0.0,1.0
22861,25300,1.0,1.0
4248,36541,0.0,1.0
21882,22875,1.0,1.0
5825,13510,1.0,1.0
9379,18459,1.0,1.0
18511,44122,1.0,1.0
5815,15345,1.0,1.0
15394,21574,1.0,1.0
7735,17218,1.0,1.0
11817,22476,1.0,1.0
8707,43641,1.0,1.0
42749,43035,0.0,1.0
28242,33220,1.0,1.0
32457,33440,1.0,1.0
40188,40914,1.0,1.0
18925,34923,0.0,1.0
9664,10844,1.0,1.0
34380,36811,1.0,1.0
5720,27282,1.0,1.0
14382,37852,0.0,1.0
18892,30243,1.0,1.0
575,30243,1.0,1.0
6797,7695,1.0,1.0
13674,30243,1.0,1.0
11273,29109,1.0,1.0
10672,27138,1.0,1.0
15458,44288,1.0,1.0
2291,38834,1.0,1.0
11819,37915,0.0,1.0
5186,10624,1.0,1.0
32371,40311,1.0,1.0
3629,22222,1.0,1.0
31850,33220,1.0,1.0
10978,13700,1.0,1.0
31810,32701,1.0,1.0
3912,33845,1.0,1.0
22422,29606,1.0,1.0
12606,13700,1.0,1.0
4699,34329,1.0,1.0
1401,37252,1.0,1.0
13674,20169,1.0,1.0
1595,13700,1.0,1.0
7470,19720,1.0,1.0
8619,14596,1.0,1.0
100,3314,1.0,1.0
29263,33149,0.0,1.0
5126,10783,1.0,1.0
10861,40192,1.0,1.0
4610,37360,1.0,1.0
5755,25288,1.0,1.0
19714,20226,1.0,1.0
12602,27138,1.0,1.0
15721,37692,1.0,1.0
8149,29786,1.0,1.0
8308,15142,1.0,1.0
27756,37539,1.0,1.0
36580,38751,1.0,1.0
25150,38459,1.0,1.0
29414,29583,1.0,1.0
10009,36751,1.0,1.0
15666,42866,1.0,1.0
8308,8547,0.0,1.0
22422,29606,1.0,1.0
6250,19747,1.0,1.0
4887,35500,1.0,1.0
9450,9680,0.0,1.0
12575,39628,1.0,1.0
13232,20980,1.0,1.0
20796,41385,0.0,1.0
8436,22103,1.0,1.0
8115,43566,1.0,1.0
13674,17633,1.0,1.0
26004,43830,1.0,1.0
35041,36263,1.0,1.0
19314,32051,0.0,1.0
28527,43481,0.0,1.0
22376,33464,1.0,1.0
11628,16878,1.0,1.0
23233,44836,1.0,1.0
41657,43508,1.0,1.0
10804,42032,1.0,1.0
9468,34074,1.0,1.0
13787,28696,0.0,1.0
23494,39217,1.0,1.0
5305,10888,1.0,1.0
38810,42726,1.0,1.0
13305,21401,1.0,1.0
15400,17061,1.0,1.0
39672,46059,1.0,1.0
14928,22432,1.0,1.0
6119,30467,1.0,1.0
12399,40884,1.0,1.0
5932,16261,1.0,1.0
6061,20185,1.0,1.0
1337,45563,1.0,1.0
37732,41244,1.0,1.0
1433,35637,0.0,1.0
18065,45958,1.0,1.0
759,4990,1.0,1.0
1608,21778,1.0,1.0
30754,39954,1.0,1.0
1098,34074,1.0,1.0
10295,38208,1.0,1.0
8466,40338,0.0,1.0
11395,29977,0.0,1.0
9527,34730,0.0,1.0
14296,37738,1.0,1.0
32036,36174,1.0,1.0
3932,13510,1.0,1.0
43014,43641,1.0,1.0
6061,37104,1.0,1.0
3398,33715,1.0,1.0
30261,41839,1.0,1.0
20314,23552,0.0,1.0
4660,7936,1.0,1.0
45127,45847,1.0,1.0
34986,37070,1.0,1.0
11551,29270,1.0,1.0
632,13824,1.0,1.0
1595,32450,1.0,1.0
37397,44526,1.0,1.0
29524,30506,1.0,1.0
10070,42145,1.0,1.0
40279,43232,0.0,1.0
30745,37765,1.0,1.0
15668,30197,1.0,1.0
22791,43465,1.0,1.0
7131,43530,1.0,1.0
8210,41104,1.0,1.0
9151,23225,0.0,1.0
28805,37360,1.0,1.0
15666,33220,1.0,1.0
14007,18411,1.0,1.0
5881,15075,1.0,1.0
17523,43471,1.0,1.0
10714,46127,1.0,1.0
15691,42939,0.0,1.0
35844,36489,1.0,1.0
17390,42599,1.0,1.0
31643,43714,1.0,1.0
37188,44649,0.0,1.0
24412,38235,1.0,1.0
13358,13584,1.0,1.0
8186,33326,1.0,1.0
36392,43327,1.0,1.0
38575,42111,0.0,1.0
7081,39628,1.0,1.0
26086,36811,1.0,1.0
4511,13700,1.0,1.0
3474,36384,1.0,1.0
16378,25910,1.0,1.0
4610,45898,1.0,1.0
26326,43165,1.0,1.0
7125,7936,1.0,1.0
3219,30087,1.0,1.0
19578,22432,1.0,1.0
2211,33220,1.0,1.0
13674,44707,1.0,1.0
2917,13700,1.0,1.0
12779,44932,0.0,1.0
6428,33800,1.0,1.0
256,5158,1.0,1.0
11527,20640,1.0,1.0
13257,43602,1.0,1.0
3138,13510,1.0,1.0
744,41400,1.0,1.0
12474,13510,1.0,1.0
7993,44726,1.0,1.0
13381,14979,1.0,1.0
703,29781,1.0,1.0
20474,20949,1.0,1.0
20360,21312,0.0,1.0
41381,45354,1.0,1.0
13511,28002,1.0,1.0
31215,31320,1.0,1.0
13816,17147,1.0,1.0
17526,34074,1.0,1.0
8129,33220,1.0,1.0
9917,20432,1.0,1.0
41178,45104,1.0,1.0
3650,18243,1.0,1.0
26165,29911,0.0,1.0
4765,23669,1.0,1.0
25737,28151,1.0,1.0
500,15983,1.0,1.0
10923,21401,1.0,1.0
11190,28214,1.0,1.0
15618,27232,1.0,1.0
27140,43641,1.0,1.0
9229,34570,1.0,1.0
39466,39547,1.0,1.0
10749,20531,1.0,1.0
22495,28974,1.0,1.0
9565,21771,1.0,1.0
17622,20677,1.0,1.0
10179,18882,1.0,1.0
7076,9711,1.0,1.0
30925,33558,1.0,1.0
6428,27281,1.0,1.0
4892,29072,1.0,1.0
28263,42942,1.0,1.0
3757,34734,1.0,1.0
25666,42272,1.0,1.0
12903,30761,1.0,1.0
8084,27825,1.0,1.0
19702,34981,1.0,1.0
30221,40901,1.0,1.0
15055,15628,1.0,1.0
40765,45176,1.0,1.0
27186,39322,1.0,1.0
24485,31275,1.0,1.0
11273,39834,1.0,1.0
2431,29201,1.0,1.0
7948,12092,0.0,1.0
21611,41901,1.0,1.0
8185,11001,0.0,1.0
4047,36174,1.0,1.0
4729,38627,1.0,1.0
10209,13700,1.0,1.0
1115,21180,1.0,1.0
26775,27679,1.0,1.0
28340,44385,1.0,1.0
11280,25748,1.0,1.0
24653,27421,1.0,1.0
27422,40287,0.0,1.0
40136,44246,1.0,1.0
14136,34215,1.0,1.0
21186,34174,1.0,1.0
6577,19145,1.0,1.0
20888,23917,0.0,1.0
25007,35270,1.0,1.0
19222,40375,1.0,1.0
18895,33220,1.0,1.0
17417,39908,1.0,1.0
16381,34522,1.0,1.0
5914,42767,1.0,1.0
13935,22432,1.0,1.0
1644,34821,1.0,1.0
4503,5820,1.0,1.0
22815,43114,1.0,1.0
591,10438,1.0,1.0
13431,15807,1.0,1.0
41432,43566,1.0,1.0
19885,42574,1.0,1.0
31533,43566,1.0,1.0
12566,40045,0.0,1.0
17605,22879,1.0,1.0
3910,13744,0.0,1.0
8527,40397,1.0,1.0
21180,35170,1.0,1.0
3920,19307,1.0,1.0
17147,21457,1.0,1.0
3326,18804,1.0,1.0
12704,13192,1.0,1.0
29602,34530,0.0,1.0
21885,25879,1.0,1.0
6551,35323,1.0,1.0
9655,23337,1.0,1.0
1233,40192,1.0,1.0
26706,39631,0.0,1.0
2333,37987,1.0,1.0
22738,36857,0.0,1.0
23286,24308,1.0,1.0
5815,33220,1.0,1.0
10598,21739,1.0,1.0
9812,22023,1.0,1.0
8994,34215,1.0,1.0
33261,34167,1.0,1.0
26968,33604,1.0,1.0
8106,27408,1.0,1.0
16382,26635,1.0,1.0
8471,45704,1.0,1.0
1262,27580,0.0,1.0
6415,15816,1.0,1.0
4559,44726,1.0,1.0
26095,42041,0.0,1.0
29754,43761,1.0,1.0
18227,29725,1.0,1.0
6962,18022,1.0,1.0
8084,36611,1.0,1.0
30942,44246,1.0,1.0
42104,42149,1.0,1.0
8601,34246,1.0,1.0
23587,42841,0.0,1.0
2650,36434,0.0,1.0
34318,39680,1.0,1.0
27039,28151,1.0,1.0
4408,20070,1.0,1.0
23220,44391,1.0,1.0
30583,35049,0.0,1.0
25021,29375,1.0,1.0
11450,37692,1.0,1.0
10555,42942,1.0,1.0
425,28809,1.0,1.0
30025,44361,1.0,1.0
6770,8903,1.0,1.0
3518,32096,1.0,1.0
2676,7858,1.0,1.0
9499,22148,1.0,1.0
37563,41965,1.0,1.0
14075,24148,1.0,1.0
2831,33232,1.0,1.0
4073,9437,1.0,1.0
451,13700,1.0,1.0
29119,40649,0.0,1.0
43496,43955,1.0,1.0
5123,39733,1.0,1.0
10756,32249,1.0,1.0
15939,16821,1.0,1.0
22572,28744,0.0,1.0
20750,43566,1.0,1.0
33967,41259,1.0,1.0
2291,31794,1.0,1.0
22023,42666,1.0,1.0
36142,45898,1.0,1.0
28437,34748,1.0,1.0
500,15950,1.0,1.0
13655,15983,1.0,1.0
4698,23646,1.0,1.0
28592,38753,1.0,1.0
17650,20070,1.0,1.0
12192,13700,1.0,1.0
8756,28128,1.0,1.0
11354,36157,0.0,1.0
18727,26484,1.0,1.0
33261,36168,1.0,1.0
24505,42320,0.0,1.0
27482,40192,1.0,1.0
4899,24150,1.0,1.0
12487,20185,1.0,1.0
4610,9141,1.0,1.0
8208,28435,1.0,1.0
12709,13700,1.0,1.0
6825,25134,1.0,1.0
13185,33440,1.0,1.0
19618,20435,1.0,1.0
14609,24316,1.0,1.0
3034,15301,1.0,1.0
15997,28870,1.0,1.0
27537,30280,1.0,1.0
30958,39888,1.0,1.0
14722,28393,1.0,1.0
17938,38235,1.0,1.0
9179,26573,1.0,1.0
15613,35610,0.0,1.0
21125,28532,1.0,1.0
10198,27148,0.0,1.0
4610,9141,1.0,1.0
31362,38235,1.0,1.0
28948,42942,1.0,1.0
10749,27187,1.0,1.0
2342,20546,1.0,1.0
14861,34273,1.0,1.0
36343,44426,0.0,1.0
1448,12305,1.0,1.0
26086,29000,1.0,1.0
3483,20228,1.0,1.0
8436,13224,1.0,1.0
13257,34477,1.0,1.0
24134,40691,1.0,1.0
43034,44160,1.0,1.0
8980,33574,1.0,1.0
1611,25748,1.0,1.0
6875,27499,1.0,1.0
11476,12741,1.0,1.0
21915,43641,1.0,1.0
13224,40055,1.0,1.0
6039,30239,1.0,1.0
33365,40691,1.0,1.0
14881,35580,1.0,1.0
4610,25748,1.0,1.0
4318,15028,1.0,1.0
61,497,1.0,1.0
16696,42145,1.0,1.0
9075,17789,1.0,1.0
3454,12903,1.0,1.0
18048,34074,1.0,1.0
2552,10679,1.0,1.0
3912,39746,1.0,1.0
32320,39628,0.0,1.0
6491,17115,1.0,1.0
7384,37765,1.0,1.0
19084,24503,1.0,1.0
17570,20487,1.0,1.0
11869,19747,1.0,1.0
1401,13510,1.0,1.0
12546,33220,1.0,1.0
32736,33220,1.0,1.0
11190,43609,1.0,1.0
18767,30087,1.0,1.0
3740,13879,1.0,1.0
1298,11633,1.0,1.0
9804,16911,1.0,1.0
8558,10624,1.0,1.0
593,39547,1.0,1.0
3118,6556,1.0,1.0
1419,33853,1.0,1.0
2982,28263,1.0,1.0
1874,34074,1.0,1.0
18638,22334,1.0,1.0
24703,40320,1.0,1.0
23021,28532,1.0,1.0
61,13700,1.0,1.0
7277,20930,1.0,1.0
31330,41564,1.0,1.0
11725,44295,1.0,1.0
26825,44726,1.0,1.0
2764,40192,1.0,1.0
18421,20169,1.0,1.0
476,46133,1.0,1.0
9834,31788,1.0,1.0
2811,39733,1.0,1.0
9994,16298,1.0,1.0
8188,40192,1.0,1.0
10077,42597,1.0,1.0
4136,37437,1.0,1.0
3839,30876,1.0,1.0
35940,37126,1.0,1.0
3953,35872,0.0,1.0
33817,43641,1.0,1.0
12142,13564,1.0,1.0
24412,25367,1.0,1.0
27477,39588,0.0,1.0
12413,45455,1.0,1.0
8419,32714,1.0,1.0
24446,26420,1.0,1.0
39778,40966,1.0,1.0
8895,16130,1.0,1.0
8492,16135,0.0,1.0
14956,16139,1.0,1.0
23323,43597,0.0,1.0
31109,42149,1.0,1.0
8564,21152,1.0,1.0
18290,36063,1.0,1.0
41325,45817,0.0,1.0
458,33809,1.0,1.0
18777,32319,1.0,1.0
11199,30243,1.0,1.0
36947,39746,1.0,1.0
2921,7993,1.0,1.0
8390,13510,1.0,1.0
2855,45104,1.0,1.0
5490,41175,1.0,1.0
22160,45654,0.0,1.0
8129,21880,1.0,1.0
15078,19246,1.0,1.0
18221,28878,1.0,1.0
22006,22163,1.0,1.0
19469,41636,1.0,1.0
8214,26484,1.0,1.0
38993,42666,1.0,1.0
4537,24308,1.0,1.0
9866,23451,1.0,1.0
3680,33267,1.0,1.0
889,28878,1.0,1.0
25541,35231,0.0,1.0
24552,28963,1.0,1.0
11628,13700,1.0,1.0
14215,36362,0.0,1.0
22354,43930,1.0,1.0
40882,41328,1.0,1.0
9138,13830,1.0,1.0
11185,37013,0.0,1.0
3745,11539,1.0,1.0
31158,37919,1.0,1.0
2453,13272,1.0,1.0
21509,33391,1.0,1.0
17328,44323,1.0,1.0
2120,5377,1.0,1.0
3576,39252,0.0,1.0
13239,22115,1.0,1.0
4608,4799,1.0,1.0
9491,43401,1.0,1.0
1005,24548,0.0,1.0
328,15301,1.0,1.0
1966,13510,1.0,1.0
1809,43641,1.0,1.0
6398,37987,1.0,1.0
23241,43498,1.0,1.0
12376,27079,1.0,1.0
18960,25227,1.0,1.0
651,32203,1.0,1.0
17299,29396,1.0,1.0
1676,39705,0.0,1.0
11868,14798,0.0,1.0
2764,40192,1.0,1.0
37411,43602,1.0,1.0
680,43399,1.0,1.0
12500,21794,1.0,1.0
3524,32619,1.0,1.0
3912,6351,1.0,1.0
31219,33220,1.0,1.0
14274,40583,1.0,1.0
14361,24763,1.0,1.0
7732,10624,1.0,1.0
36075,44926,1.0,1.0
18621,41104,1.0,1.0
6770,10978,1.0,1.0
3061,6353,1.0,1.0
18487,42937,1.0,1.0
3296,12702,0.0,1.0
13239,33220,1.0,1.0
10813,43772,1.0,1.0
287,38927,0.0,1.0
19695,19770,1.0,1.0
19044,25887,0.0,1.0
17299,30131,1.0,1.0
22444,25786,1.0,1.0
2549,37252,1.0,1.0
10163,37383,1.0,1.0
3219,35495,1.0,1.0
987,36309,1.0,1.0
145,29396,1.0,1.0
21011,36411,1.0,1.0
16194,19719,1.0,1.0
13688,28445,0.0,1.0
6377,32557,1.0,1.0
17127,38381,1.0,1.0
10510,22391,1.0,1.0
38612,44854,1.0,1.0
8138,33455,1.0,1.0
9379,16556,1.0,1.0
7065,35340,0.0,1.0
10132,36980,1.0,1.0
21610,31189,1.0,1.0
33477,35388,1.0,1.0
3097,33936,1.0,1.0
11009,26208,1.0,1.0
23872,28305,1.0,1.0
17938,19930,1.0,1.0
3664,13700,1.0,1.0
5494,9472,1.0,1.0
722,3332,1.0,1.0
13273,21457,1.0,1.0
11822,35245,1.0,1.0
11809,34404,1.0,1.0
25751,38218,1.0,1.0
2985,42221,1.0,1.0
28978,43566,1.0,1.0
28803,36257,1.0,1.0
38193,45121,1.0,1.0
11497,33220,1.0,1.0
19671,23526,1.0,1.0
10944,22444,1.0,1.0
29401,45631,1.0,1.0
27138,44173,1.0,1.0
8994,9246,1.0,1.0
19758,24308,1.0,1.0
18960,19315,1.0,1.0
5254,41053,1.0,1.0
35535,36058,1.0,1.0
12468,21145,1.0,1.0
25936,36252,1.0,1.0
11273,12128,1.0,1.0
30484,37271,0.0,1.0
9019,28414,1.0,1.0
28886,31431,1.0,1.0
688,23359,1.0,1.0
3454,26562,1.0,1.0
11833,44175,1.0,1.0
34819,37070,1.0,1.0
6958,22023,1.0,1.0
26244,28509,1.0,1.0
9565,33036,1.0,1.0
9686,13564,1.0,1.0
4639,12602,1.0,1.0
27161,29109,1.0,1.0
6979,22042,1.0,1.0
28580,40192,1.0,1.0
9126,23632,1.0,1.0
6687,25368,1.0,1.0
31265,38454,0.0,1.0
9491,11093,1.0,1.0
10284,42641,1.0,1.0
10607,39680,1.0,1.0
9734,33220,1.0,1.0
8854,21400,1.0,1.0
1151,45189,1.0,1.0
514,13345,1.0,1.0
19578,22432,1.0,1.0
23534,35800,1.0,1.0
13561,37381,1.0,1.0
14493,32978,0.0,1.0
29471,33198,1.0,1.0
13073,39322,1.0,1.0
36341,38235,1.0,1.0
6545,12712,1.0,1.0
26825,37177,1.0,1.0
9693,21694,0.0,1.0
382,33365,1.0,1.0
11408,41202,0.0,1.0
26326,43165,1.0,1.0
25670,30440,1.0,1.0
20070,24308,1.0,1.0
1462,16732,1.0,1.0
27477,39588,0.0,1.0
21819,35161,1.0,1.0
2296,5234,1.0,1.0
30737,37916,1.0,1.0
13876,33267,1.0,1.0
30770,35580,1.0,1.0
17577,26068,1.0,1.0
32909,44231,1.0,1.0
30044,31256,1.0,1.0
3119,32489,1.0,1.0
26012,45631,1.0,1.0
28982,37957,1.0,1.0
39340,44726,1.0,1.0
37692,44726,1.0,1.0
7648,13224,1.0,1.0
5485,25441,0.0,1.0
20502,33220,1.0,1.0
11561,18970,1.0,1.0
15228,26831,1.0,1.0
30804,36450,1.0,1.0
30745,41104,1.0,1.0
2583,11959,1.0,1.0
2860,10788,1.0,1.0
10519,16959,0.0,1.0
19232,33220,1.0,1.0
8084,10179,1.0,1.0
23761,39642,1.0,1.0
20474,22616,1.0,1.0
16987,39466,1.0,1.0
16917,33220,1.0,1.0
16547,19206,1.0,1.0
24813,26377,1.0,1.0
4270,36528,1.0,1.0
11190,39773,1.0,1.0
22520,23878,1.0,1.0
30081,31256,1.0,1.0
6963,17789,1.0,1.0
14353,38235,1.0,1.0
26993,29174,0.0,1.0
28948,39331,1.0,1.0
9310,36641,1.0,1.0
3871,31189,1.0,1.0
4111,9314,1.0,1.0
11355,24286,1.0,1.0
21180,37360,1.0,1.0
8096,41154,1.0,1.0
4707,33220,1.0,1.0
28880,43973,0.0,1.0
3734,45200,1.0,1.0
17700,33220,1.0,1.0
23580,23898,1.0,1.0
24914,39038,1.0,1.0
39233,43930,1.0,1.0
44513,44566,1.0,1.0
23677,43867,1.0,1.0
29779,41514,1.0,1.0
24749,34872,1.0,1.0
14610,29087,1.0,1.0
6989,13700,1.0,1.0
23252,31189,1.0,1.0
432,33220,1.0,1.0
25943,27281,1.0,1.0
20660,22165,1.0,1.0
1991,25772,1.0,1.0
7996,44272,1.0,1.0
11815,15628,1.0,1.0
6535,23580,1.0,1.0
8084,33220,1.0,1.0
13769,45646,1.0,1.0
27902,30029,1.0,1.0
708,24694,1.0,1.0
3882,35800,1.0,1.0
13257,39642,1.0,1.0
11963,21778,1.0,1.0
11690,13564,1.0,1.0
7927,28912,1.0,1.0
24257,42599,1.0,1.0
23421,43320,1.0,1.0
4051,28214,1.0,1.0
13278,20228,1.0,1.0
2079,5220,0.0,1.0
8926,9225,1.0,1.0
13419,23627,1.0,1.0
20649,38771,0.0,1.0
23225,29028,1.0,1.0
7773,43930,1.0,1.0
1854,3609,1.0,1.0
8554,28014,1.0,1.0
14848,25145,0.0,1.0
10393,37973,1.0,1.0
6979,30280,1.0,1.0
11690,33220,1.0,1.0
25821,33732,1.0,1.0
29807,35263,1.0,1.0
11045,13082,1.0,1.0
19884,22372,1.0,1.0
1572,33220,1.0,1.0
3045,13131,1.0,1.0
1012,30336,1.0,1.0
4444,8206,1.0,1.0
21180,31439,1.0,1.0
13030,17178,1.0,1.0
25672,29345,1.0,1.0
27902,39061,1.0,1.0
7993,23669,1.0,1.0
6801,29087,1.0,1.0
8771,45432,0.0,1.0
11476,17425,1.0,1.0
8558,28011,1.0,1.0
22310,25921,0.0,1.0
24077,43566,1.0,1.0
43162,44836,1.0,1.0
12957,45242,1.0,1.0
33981,2828,0.0,0.0
30500,23288,0.0,0.0
35389,23609,0.0,0.0
18904,21454,0.0,0.0
33579,28331,0.0,0.0
1685,6569,0.0,0.0
44876,36682,0.0,0.0
1002,5957,1.0,0.0
19268,1527,0.0,0.0
25824,32700,0.0,0.0
3981,7448,0.0,0.0
44259,25975,0.0,0.0
37110,42886,0.0,0.0
12934,30398,0.0,0.0
33119,25297,0.0,0.0
37719,19008,0.0,0.0
1183,3014,0.0,0.0
1362,36737,0.0,0.0
22908,42591,0.0,0.0
31550,37658,0.0,0.0
37642,29432,0.0,0.0
18129,45508,0.0,0.0
44080,29262,0.0,0.0
24801,9276,1.0,0.0
16255,1576,0.0,0.0
25534,12399,0.0,0.0
21929,21133,0.0,0.0
24354,39112,0.0,0.0
